inst_purp,cam_cnt,inst_ym,lon,lat
생활방범,1,2014-05,127.0076,37.1639
생활방범,1,2008-01,127.0201,37.1621
생활방범,1,2008-01,127.0201,37.1621
생활방범,1,2008-01,127.0201,37.1621
생활방범,1,2009-01,127.0257,37.1339
생활방범,1,2009-01,127.0257,37.1339
생활방범,1,2014-05,126.9766,37.1518
생활방범,1,2014-05,126.9766,37.1518
생활방범,1,2014-05,126.9766,37.1518
생활방범,1,2014-05,126.9766,37.1518
생활방범,1,2014-05,126.9766,37.1518
생활방범,1,2008-01,126.9814,37.1523
생활방범,1,2008-01,126.9332,37.1513
생활방범,1,2008-01,126.9332,37.1513
생활방범,1,2008-01,126.9081,37.1607
생활방범,1,2008-01,126.9093,37.1775
생활방범,1,2008-01,126.9093,37.1775
생활방범,1,2008-01,126.9093,37.1775
생활방범,1,2008-01,126.9093,37.1775
생활방범,1,2008-01,126.8474,37.1546
생활방범,1,2008-01,126.8474,37.1546
생활방범,1,2008-01,126.8474,37.1546
생활방범,1,2008-01,126.8474,37.1546
생활방범,1,2007-01,126.8695,37.1621
생활방범,1,2017-11,127.0365,37.2092
생활방범,1,2017-11,127.0304,37.218
생활방범,1,2019-01,126.8722,37.1174
생활방범,1,2008-01,126.8265,37.0859
생활방범,1,2007-01,126.8722,37.1174
생활방범,1,2008-01,126.8833,37.19
생활방범,1,2008-01,126.8833,37.19
생활방범,1,2008-01,126.8833,37.19
생활방범,1,2008-01,126.8833,37.19
생활방범,1,2010-01,126.886,37.1854
생활방범,1,2010-01,126.886,37.1854
생활방범,1,2010-01,126.9041,37.1623
생활방범,1,2010-01,126.9041,37.1623
생활방범,1,2010-01,126.9041,37.1623
생활방범,1,2017-09,126.8332,37.0779
생활방범,1,2016-11,127.0124,37.2055
생활방범,1,2016-11,127.0076,37.2013
생활방범,1,2016-11,127.0063,37.2014
생활방범,1,2016-11,126.9804,37.2104
생활방범,1,2016-11,126.7888,37.0677
생활방범,1,2016-11,126.8018,37.0851
생활방범,1,2016-11,126.7984,37.0964
생활방범,1,2016-11,126.7979,37.1012
생활방범,1,2016-11,126.7767,37.1197
생활방범,1,2016-11,126.7848,37.1157
생활방범,1,2016-11,126.7844,37.1197
생활방범,1,2016-11,126.7827,37.12
생활방범,1,2016-11,126.7753,37.1196
생활방범,1,2016-11,126.772,37.1172
생활방범,1,2016-11,126.7889,37.1192
생활방범,1,2016-11,126.793,37.0677
생활방범,1,2016-11,126.7949,37.0675
생활방범,1,2016-11,126.7855,37.0634
생활방범,1,2016-11,126.7929,37.0695
생활방범,1,2016-11,126.7958,37.1072
생활방범,1,2016-11,126.7913,37.1089
생활방범,1,2016-11,126.815,37.0838
생활방범,1,2009-01,127.0366,37.2143
생활방범,1,2009-01,127.0366,37.2143
생활방범,1,2015-02,127.0352,37.2198
생활방범,1,2015-02,127.0352,37.2198
생활방범,1,2009-01,127.0398,37.2147
생활방범,1,2009-01,127.0398,37.2147
생활방범,1,2016-11,126.7902,37.0689
생활방범,1,2009-01,127.0398,37.2147
생활방범,1,2016-01,127.0422,37.2121
생활방범,1,2016-10,127.0422,37.2121
생활방범,1,2016-10,127.0422,37.2121
생활방범,1,2016-10,127.0514,37.2189
생활방범,1,2018-12,127.1053,37.1625
생활방범,1,2018-12,127.1053,37.1625
생활방범,1,2018-12,127.1077,37.157
생활방범,1,2018-12,127.1077,37.157
생활방범,1,2019-01,126.992,37.133
생활방범,1,2019-01,126.992,37.133
생활방범,1,2019-01,126.9984,37.132
생활방범,1,2019-01,126.9984,37.132
생활방범,1,2019-01,126.9984,37.132
생활방범,1,2019-01,126.9984,37.132
생활방범,1,2019-01,126.9984,37.132
생활방범,1,2019-01,127.0517,37.2131
생활방범,1,2019-01,127.0517,37.2131
생활방범,1,2019-01,127.0517,37.2131
생활방범,1,2019-01,127.043,37.205
생활방범,1,2019-01,127.043,37.205
생활방범,1,2019-01,127.043,37.205
생활방범,1,2019-01,126.8327,37.2184
생활방범,1,2019-01,126.8327,37.2184
생활방범,1,2019-01,126.9328,37.1657
생활방범,1,2019-01,126.9328,37.1657
생활방범,1,2019-01,126.9328,37.1657
생활방범,1,2019-01,126.9372,37.168
생활방범,1,2019-01,126.9372,37.168
생활방범,1,2019-01,126.9372,37.168
생활방범,1,2019-01,126.9372,37.168
생활방범,1,2019-01,127.072,37.2003
생활방범,1,2019-01,127.072,37.2003
생활방범,1,2019-01,127.072,37.2003
생활방범,1,2019-01,127.072,37.2003
생활방범,1,2019-01,127.0718,37.2012
생활방범,1,2019-01,127.0718,37.2012
생활방범,1,2012-01,126.8501,37.129
생활방범,1,2012-01,126.8501,37.129
생활방범,1,2012-01,126.8501,37.129
생활방범,1,2008-01,126.8634,37.1364
생활방범,1,2008-01,126.8634,37.1364
생활방범,1,2008-01,126.8634,37.1364
생활방범,1,2018-11,127.0125,37.1507
생활방범,1,2018-11,126.9837,37.163
생활방범,1,2018-11,126.9837,37.163
생활방범,1,2018-11,126.9837,37.163
생활방범,1,2018-11,126.9796,37.1904
생활방범,1,2018-11,126.9738,37.1829
생활방범,1,2018-11,127.0198,37.1587
생활방범,1,2018-11,126.9738,37.1616
생활방범,1,2018-11,126.9804,37.1644
생활방범,1,2018-11,126.9813,37.1591
생활방범,1,2018-11,126.9689,37.1741
생활방범,1,2018-11,127.0016,37.1694
생활방범,1,2018-11,127.0155,37.1434
생활방범,1,2018-11,127.0281,37.2206
생활방범,1,2020-07,127.0281,37.2206
생활방범,1,2020-07,127.0281,37.2206
생활방범,1,2018-11,127.0347,37.2159
생활방범,1,2020-07,127.0347,37.2159
생활방범,1,2018-11,126.9059,37.0776
생활방범,1,2019-09,126.8644,37.2366
생활방범,1,2019-09,126.7025,37.1397
생활방범,1,2019-09,126.7025,37.1397
생활방범,1,2009-01,127.0206,37.2055
생활방범,1,2011-01,127.0147,37.2094
생활방범,1,2016-09,127.0766,37.1976
생활방범,1,2016-09,127.0766,37.1976
생활방범,1,2017-11,126.7906,37.2139
생활방범,1,2017-11,126.7903,37.2119
생활방범,1,2017-11,126.7781,37.2025
생활방범,1,2009-01,126.9459,37.2467
생활방범,1,2009-01,126.9459,37.2467
생활방범,1,2009-01,126.9459,37.2467
생활방범,1,2010-01,126.9075,37.2843
생활방범,1,2010-01,126.9075,37.2843
생활방범,1,2010-01,126.9075,37.2843
생활방범,1,2010-01,126.9463,37.2447
생활방범,1,2010-01,126.9463,37.2447
생활방범,1,2008-01,126.9538,37.2431
생활방범,1,2008-01,126.9538,37.2431
생활방범,1,2008-01,126.9538,37.2431
생활방범,1,2008-01,126.9541,37.2435
생활방범,1,2008-01,126.9541,37.2435
생활방범,1,2008-01,126.9541,37.2435
생활방범,1,2006-01,126.9258,37.2491
생활방범,1,2006-01,126.8849,37.2807
생활방범,1,2006-01,126.8849,37.2807
생활방범,1,2006-01,126.8849,37.2807
생활방범,1,2011-01,126.9279,37.25
생활방범,1,2006-01,126.9181,37.2599
생활방범,1,2006-01,126.9181,37.2599
생활방범,1,2006-01,126.9181,37.2599
생활방범,1,2008-01,126.8894,37.2728
생활방범,1,2008-01,126.8894,37.2728
생활방범,1,2008-01,126.8894,37.2728
생활방범,1,2008-01,126.8894,37.2728
생활방범,1,2006-01,126.9893,37.2197
생활방범,1,2010-01,126.9729,37.227
생활방범,1,2010-01,126.9729,37.227
생활방범,1,2010-01,126.9729,37.227
생활방범,1,2010-01,126.992,37.2217
생활방범,1,2010-01,126.9091,37.1917
생활방범,1,2010-01,126.9091,37.1917
생활방범,1,2017-11,126.8712,37.2176
생활방범,1,2017-11,126.8668,37.2365
생활방범,1,2017-11,126.8575,37.2263
생활방범,1,2017-11,126.8509,37.235
생활방범,1,2017-11,126.8998,37.2413
생활방범,1,2017-11,126.8918,37.2476
생활방범,1,2017-11,126.8708,37.2279
생활방범,1,2017-11,126.8413,37.2493
생활방범,1,2017-11,126.8437,37.2611
생활방범,1,2017-11,126.8952,37.2031
생활방범,1,2017-11,126.8334,37.2388
생활방범,1,2017-11,126.8401,37.2466
생활방범,1,2017-11,126.8766,37.2469
생활방범,1,2017-11,126.8873,37.2484
생활방범,1,2016-11,126.6908,37.1774
생활방범,1,2016-11,126.6885,37.1749
생활방범,1,2016-11,126.6947,37.1625
생활방범,1,2017-05,126.6831,37.1161
생활방범,1,2017-05,126.6831,37.1161
생활방범,1,2017-05,126.6831,37.1161
생활방범,1,2017-05,126.6831,37.1161
생활방범,1,2016-11,126.6783,37.1685
생활방범,1,2016-11,126.6968,37.173
생활방범,1,2016-11,126.6897,37.1801
생활방범,1,2016-11,126.6874,37.1774
생활방범,1,2016-11,126.6991,37.1772
생활방범,1,2016-11,126.6976,37.1344
생활방범,1,2016-11,126.6918,37.1254
생활방범,1,2016-11,126.6987,37.1745
생활방범,1,2016-11,126.6902,37.1224
생활방범,1,2016-11,126.7031,37.1618
생활방범,1,2016-11,126.6944,37.1646
생활방범,1,2016-11,126.705,37.1604
생활방범,1,2019-01,127.0718,37.2012
생활방범,1,2019-09,126.7652,37.1851
생활방범,1,2008-01,127.0738,37.1972
생활방범,1,2018-11,126.9271,37.2498
생활방범,1,2018-11,126.9268,37.2516
생활방범,1,2018-11,126.9275,37.2513
생활방범,1,2018-11,127.0757,37.1908
생활방범,1,2018-11,127.0757,37.1908
생활방범,1,2019-10,127.0163,37.2055
생활방범,1,2019-10,127.0163,37.2055
생활방범,1,2019-10,127.0163,37.2055
생활방범,1,2019-10,126.8124,37.0859
생활방범,1,2019-10,126.8124,37.0859
생활방범,1,2019-10,126.8124,37.0859
생활방범,1,2019-10,126.7957,37.0572
생활방범,1,2019-10,126.7957,37.0572
생활방범,1,2019-10,126.7957,37.0572
생활방범,1,2019-10,126.7957,37.0572
생활방범,1,2019-10,126.7957,37.0572
생활방범,1,2019-10,126.8148,37.044
생활방범,1,2019-10,126.8148,37.044
생활방범,1,2019-10,126.8142,37.0767
생활방범,1,2019-10,126.8142,37.0767
생활방범,1,2019-10,126.8142,37.0767
생활방범,1,2019-10,126.8142,37.0767
생활방범,1,2019-10,126.9832,37.1687
생활방범,1,2019-10,126.9832,37.1687
생활방범,1,2019-10,126.9832,37.1687
생활방범,1,2019-10,126.9832,37.1687
생활방범,1,2019-10,127.0392,37.2127
생활방범,1,2019-10,127.0392,37.2127
생활방범,1,2019-10,127.0392,37.2127
생활방범,1,2019-10,127.1113,37.2016
생활방범,1,2019-10,127.1113,37.2016
생활방범,1,2019-10,127.1113,37.2016
생활방범,1,2019-09,126.7077,37.1703
생활방범,1,2019-09,126.7094,37.1629
생활방범,1,2019-09,126.7094,37.1629
생활방범,1,2019-09,126.7072,37.162
생활방범,1,2018-12,127.0925,37.1878
생활방범,1,2016-01,126.9108,37.1192
생활방범,1,2016-01,126.9106,37.1163
생활방범,1,2016-01,126.9106,37.1163
생활방범,1,2023-11,127.0365,37.2062
생활방범,1,2023-11,127.0365,37.2062
생활방범,1,2023-11,127.0365,37.2062
생활방범,1,2023-11,127.0011,37.214
생활방범,1,2023-11,127.0011,37.214
생활방범,1,2023-11,127.0011,37.214
생활방범,1,2023-12,127.009,37.207
생활방범,1,2023-12,127.009,37.207
생활방범,1,2023-12,127.0086,37.2073
생활방범,1,2023-12,127.0086,37.2073
생활방범,1,2024-03,126.8917,37.1259
생활방범,1,2024-03,126.8917,37.1259
생활방범,1,2024-03,126.8917,37.1259
생활방범,1,2024-03,126.8917,37.1254
생활방범,1,2024-03,126.8917,37.1254
생활방범,1,2020-11,126.9473,37.2198
생활방범,1,2020-11,126.9473,37.2198
생활방범,1,2020-11,126.9473,37.2198
생활방범,1,2020-11,126.9465,37.2212
생활방범,1,2020-11,126.9465,37.2212
생활방범,1,2020-11,126.9465,37.2212
생활방범,1,2020-11,126.9459,37.2203
생활방범,1,2020-11,126.9459,37.2203
생활방범,1,2020-11,126.9459,37.2203
생활방범,1,2020-11,126.9429,37.23
생활방범,1,2020-11,126.9429,37.23
생활방범,1,2020-11,126.9429,37.23
생활방범,1,2020-11,126.9429,37.23
생활방범,1,2020-11,127.067,37.2016
생활방범,1,2016-01,127.0426,37.2127
생활방범,1,2020-11,127.0426,37.2127
생활방범,1,2020-11,127.0426,37.2127
생활방범,1,2020-11,127.0426,37.2127
생활방범,1,2020-11,127.0385,37.2145
차량방범,1,2016-03,126.9437,37.1922
차량방범,1,2016-03,126.9437,37.1922
차량방범,1,2016-03,126.8618,37.2355
생활방범,1,2015-03,127.1161,37.2039
생활방범,1,2015-03,127.1159,37.2034
생활방범,1,2015-03,127.1159,37.2034
생활방범,1,2015-03,127.1132,37.2037
생활방범,1,2015-03,127.1132,37.2037
생활방범,1,2015-03,127.1132,37.2037
생활방범,1,2015-03,127.1132,37.2037
생활방범,1,2015-03,127.1165,37.2049
생활방범,1,2015-03,127.1165,37.2049
생활방범,1,2015-03,127.1165,37.2049
생활방범,1,2015-03,127.1095,37.2018
생활방범,1,2015-03,127.1034,37.1999
생활방범,1,2015-03,127.1034,37.1999
생활방범,1,2015-03,127.1034,37.1999
생활방범,1,2015-03,127.1034,37.1999
생활방범,1,2015-03,127.1013,37.1994
생활방범,1,2015-03,127.1013,37.1994
생활방범,1,2015-03,127.1013,37.1994
생활방범,1,2015-03,127.107,37.2006
생활방범,1,2018-12,127.1116,37.2119
생활방범,1,2018-12,127.0858,37.1956
생활방범,1,2018-12,127.0858,37.1956
생활방범,1,2018-12,127.0858,37.1956
생활방범,1,2018-12,127.1135,37.2168
생활방범,1,2018-12,127.1135,37.2168
생활방범,1,2018-12,127.0974,37.2119
생활방범,1,2018-12,127.0974,37.2119
생활방범,1,2018-12,127.0974,37.2119
생활방범,1,2018-12,127.0999,37.1716
생활방범,1,2018-12,127.0999,37.1716
생활방범,1,2018-12,127.0999,37.1716
생활방범,1,2018-12,127.0951,37.1696
생활방범,1,2018-12,127.0951,37.1696
생활방범,1,2018-12,127.0953,37.1697
생활방범,1,2018-12,127.0953,37.1697
생활방범,1,2018-12,127.0953,37.1697
생활방범,1,2018-12,127.0941,37.1691
생활방범,1,2018-12,127.0941,37.1691
생활방범,1,2016-01,126.8983,37.1042
생활방범,1,2016-01,126.8983,37.1042
생활방범,1,2015-12,126.7688,37.0557
생활방범,1,2016-01,126.9002,37.1047
생활방범,1,2016-01,126.9002,37.1047
생활방범,1,2016-01,126.9002,37.1047
생활방범,1,2016-01,126.9002,37.1047
생활방범,1,2016-01,126.8993,37.1036
생활방범,1,2016-01,126.8993,37.1036
생활방범,1,2016-01,126.8993,37.1036
생활방범,1,2016-01,126.8993,37.1036
생활방범,1,2016-01,126.8993,37.1036
생활방범,1,2016-01,126.9009,37.1038
생활방범,1,2019-12,126.8308,37.202
생활방범,1,2017-05,127.0816,37.1921
생활방범,1,2017-05,127.0816,37.1921
생활방범,1,2017-05,127.0816,37.1921
생활방범,1,2017-05,127.0829,37.1895
생활방범,1,2017-05,127.0829,37.1895
생활방범,1,2008-01,127.0563,37.2184
생활방범,1,2020-11,127.0563,37.2184
생활방범,1,2020-11,127.0563,37.2184
생활방범,1,2020-11,127.0563,37.2184
생활방범,1,2008-01,127.0581,37.2132
생활방범,1,2020-11,127.0581,37.2132
생활방범,1,2020-11,127.0581,37.2132
생활방범,1,2008-01,127.0579,37.2127
생활방범,1,2008-01,127.0498,37.2054
생활방범,1,2008-01,127.0522,37.2004
생활방범,1,2008-01,127.0531,37.2022
생활방범,1,2008-01,127.0575,37.2158
생활방범,1,2008-01,127.0611,37.215
생활방범,1,2020-11,127.0611,37.215
생활방범,1,2020-11,127.0611,37.215
생활방범,1,2008-01,127.0601,37.2196
생활방범,1,2008-01,127.0606,37.2204
생활방범,1,2008-01,127.0515,37.1971
생활방범,1,2008-01,127.0505,37.1976
생활방범,1,2008-01,127.051,37.1978
생활방범,1,2008-01,127.051,37.1978
생활방범,1,2008-01,127.051,37.1978
생활방범,1,2018-12,127.0945,37.2079
생활방범,1,2018-12,127.0945,37.2079
생활방범,1,2018-12,127.0945,37.2079
생활방범,1,2018-12,127.0934,37.208
생활방범,1,2018-12,127.0934,37.208
생활방범,1,2018-12,127.0934,37.208
생활방범,1,2018-12,127.0934,37.208
생활방범,1,2019-09,127.0934,37.208
생활방범,1,2020-06,127.1233,37.2036
생활방범,1,2020-06,127.1233,37.2036
생활방범,1,2023-09,127.1185,37.1683
생활방범,1,2023-09,127.1194,37.1684
생활방범,1,2023-09,127.1195,37.1678
생활방범,1,2023-09,127.12,37.1682
생활방범,1,2023-09,127.1205,37.1672
생활방범,1,2023-09,127.1217,37.1669
생활방범,1,2023-09,127.1229,37.167
생활방범,1,2016-01,127.077,37.1733
생활방범,1,2020-07,126.7047,37.2181
생활방범,1,2020-07,126.7047,37.2181
생활방범,1,2020-07,126.7047,37.2181
생활방범,1,2020-07,126.7047,37.2181
생활방범,1,2020-07,126.7047,37.2181
생활방범,1,2020-07,127.0184,37.2102
생활방범,1,2020-07,127.0184,37.2102
생활방범,1,2020-07,127.0184,37.2102
생활방범,1,2020-07,127.0184,37.2102
생활방범,1,2022-08,126.9122,37.0906
생활방범,1,2022-08,126.8363,37.092
생활방범,1,2022-06,127.1198,37.1575
생활방범,1,2022-06,127.1198,37.1575
생활방범,1,2022-06,127.1198,37.1575
생활방범,1,2018-12,127.0945,37.2079
생활방범,1,2024-03,126.8924,37.1254
생활방범,1,2024-03,126.8924,37.1254
생활방범,1,2024-03,126.8929,37.1258
생활방범,1,2024-03,126.8926,37.1261
생활방범,1,2024-03,126.8926,37.1261
생활방범,1,2024-03,126.8924,37.1262
생활방범,1,2018-12,127.0941,37.1691
생활방범,1,2018-12,127.0941,37.1691
생활방범,1,2019-09,127.0941,37.1691
생활방범,1,2020-11,126.9471,37.2201
생활방범,1,2020-11,126.9471,37.2201
생활방범,1,2020-11,126.9469,37.2255
생활방범,1,2020-11,126.9469,37.2255
생활방범,1,2020-11,126.9469,37.2255
생활방범,1,2020-11,126.9458,37.2248
생활방범,1,2020-11,126.9458,37.2248
생활방범,1,2020-11,126.9458,37.2248
생활방범,1,2020-11,126.9468,37.2247
생활방범,1,2020-11,126.9468,37.2247
생활방범,1,2020-11,126.9468,37.2247
생활방범,1,2020-11,126.9468,37.2247
생활방범,1,2020-11,126.95,37.2269
생활방범,1,2020-11,126.95,37.2269
생활방범,1,2016-01,126.8988,37.097
생활방범,1,2016-01,126.9051,37.1054
생활방범,1,2016-01,126.9051,37.1054
생활방범,1,2016-01,126.9057,37.1062
생활방범,1,2016-01,126.9057,37.1062
생활방범,1,2016-01,126.9059,37.1056
생활방범,1,2016-01,126.9059,37.1056
생활방범,1,2016-01,126.9059,37.1056
생활방범,1,2016-01,126.9066,37.1051
생활방범,1,2016-01,126.9066,37.1051
생활방범,1,2016-01,126.9066,37.1051
생활방범,1,2017-05,126.6821,37.1157
생활방범,1,2020-04,126.8381,37.2044
생활방범,1,2020-04,126.8381,37.2044
생활방범,1,2020-04,126.8381,37.2044
생활방범,1,2020-04,126.8362,37.2086
생활방범,1,2020-04,126.8362,37.2086
생활방범,1,2020-04,126.8362,37.2086
생활방범,1,2020-04,126.8283,37.2101
생활방범,1,2020-04,126.8283,37.2101
생활방범,1,2020-04,126.8283,37.2101
생활방범,1,2020-04,126.8219,37.2094
생활방범,1,2020-04,126.8219,37.2094
생활방범,1,2008-01,127.0513,37.1984
생활방범,1,2008-01,127.0522,37.1978
생활방범,1,2017-11,126.6821,37.1157
생활방범,1,2016-05,126.9617,37.1504
생활방범,1,2016-05,126.867,37.2014
생활방범,1,2016-05,126.8398,37.1911
생활방범,1,2015-07,126.9703,37.2173
생활방범,1,2018-06,126.8277,37.1965
생활방범,1,2018-06,126.8277,37.1965
생활방범,1,2018-06,126.8277,37.1965
생활방범,1,2018-06,126.8362,37.2083
생활방범,1,2018-06,126.8362,37.2083
생활방범,1,2018-06,126.8362,37.2083
생활방범,1,2018-06,126.8362,37.2083
생활방범,1,2018-06,126.8289,37.1956
생활방범,1,2018-06,126.8289,37.1956
생활방범,1,2018-06,126.8306,37.1958
생활방범,1,2018-06,126.8306,37.1958
생활방범,1,2018-06,126.8306,37.1958
생활방범,1,2018-06,126.8304,37.1953
생활방범,1,2018-06,126.8304,37.1953
생활방범,1,2018-06,126.8304,37.1953
생활방범,1,2018-06,126.8314,37.1953
생활방범,1,2018-06,126.8314,37.1953
생활방범,1,2018-06,126.8314,37.1953
생활방범,1,2018-06,126.8313,37.1942
생활방범,1,2018-06,126.8313,37.1942
생활방범,1,2018-06,126.8313,37.1942
생활방범,1,2018-06,126.8318,37.1963
생활방범,1,2018-06,126.8318,37.1963
생활방범,1,2018-06,126.8318,37.1963
생활방범,1,2018-06,126.8328,37.1961
생활방범,1,2018-06,126.8328,37.1961
생활방범,1,2016-01,126.9031,37.1161
생활방범,1,2016-01,126.9031,37.1161
생활방범,1,2016-01,126.9058,37.1173
생활방범,1,2016-01,126.9058,37.1173
생활방범,1,2016-01,126.9058,37.1173
생활방범,1,2016-01,126.9058,37.1173
생활방범,1,2016-01,126.9108,37.1192
생활방범,1,2023-06,127.0358,37.2072
생활방범,1,2024-03,126.8924,37.1262
생활방범,1,2024-03,126.8921,37.1258
차량방범,1,2008-07,126.9688,37.2323
차량방범,1,2008-07,126.9688,37.2323
차량방범,1,2008-07,126.9347,37.2018
차량방범,1,2008-07,126.8077,37.0243
차량방범,1,2008-07,126.9541,37.1311
차량방범,1,2008-07,126.9094,37.2856
차량방범,1,2008-07,126.8624,37.2718
차량방범,1,2008-07,126.8624,37.2718
차량방범,1,2008-07,126.9479,37.2435
차량방범,1,2008-07,126.9155,37.2893
차량방범,1,2008-07,126.885,37.2778
차량방범,1,2008-07,126.8607,37.233
차량방범,1,2008-07,126.8607,37.233
차량방범,1,2008-07,126.6539,37.1912
차량방범,1,2008-07,126.7072,37.1777
차량방범,1,2008-07,126.8569,37.0291
차량방범,1,2008-07,126.8394,37.1298
차량방범,1,2008-07,126.9915,37.1193
생활방범,1,2023-03,127.0122,37.2217
생활방범,1,2023-03,127.0111,37.2225
생활방범,1,2023-03,127.0111,37.2225
생활방범,1,2023-06,127.0368,37.2102
생활방범,1,2023-06,127.0368,37.2102
생활방범,1,2023-06,127.0368,37.2102
생활방범,1,2023-06,127.0337,37.2086
생활방범,1,2023-06,127.0337,37.2086
생활방범,1,2023-06,127.0363,37.2079
생활방범,1,2023-06,127.0363,37.2079
생활방범,1,2023-06,127.0363,37.2079
생활방범,1,2023-06,127.0344,37.2088
생활방범,1,2023-06,127.0344,37.2088
생활방범,1,2023-06,127.0359,37.2097
생활방범,1,2023-06,127.0359,37.2097
생활방범,1,2023-06,127.0358,37.2072
생활방범,1,2023-06,127.0358,37.2072
생활방범,1,2020-04,126.8219,37.2094
생활방범,1,2020-04,126.8189,37.2062
생활방범,1,2020-04,126.8189,37.2062
생활방범,1,2020-04,126.8189,37.2062
생활방범,1,2020-04,126.8304,37.1957
생활방범,1,2020-04,126.8304,37.1957
생활방범,1,2020-04,126.8304,37.1957
생활방범,1,2020-04,126.8247,37.21
생활방범,1,2020-04,126.8247,37.21
생활방범,1,2020-04,126.8247,37.21
생활방범,1,2016-01,126.9116,37.1199
생활방범,1,2016-01,126.9116,37.1199
생활방범,1,2016-01,126.9116,37.1199
생활방범,1,2016-01,126.9103,37.12
생활방범,1,2016-01,126.9103,37.12
생활방범,1,2016-01,126.905,37.1157
생활방범,1,2016-01,126.905,37.1157
생활방범,1,2016-01,126.905,37.1157
생활방범,1,2016-01,126.9031,37.1161
생활방범,1,2018-12,127.0869,37.1982
생활방범,1,2018-12,127.0904,37.1889
생활방범,1,2018-12,127.0904,37.1889
생활방범,1,2018-12,127.0861,37.1903
생활방범,1,2018-12,127.0861,37.1903
생활방범,1,2018-12,127.0861,37.1903
생활방범,1,2018-12,127.0861,37.1903
생활방범,1,2018-12,127.1138,37.1714
생활방범,1,2018-12,127.1138,37.1714
생활방범,1,2018-12,127.1138,37.1714
생활방범,1,2018-12,127.0879,37.1915
생활방범,1,2018-12,127.0879,37.1915
생활방범,1,2018-12,127.0925,37.1921
생활방범,1,2018-12,127.0925,37.1921
생활방범,1,2019-09,127.0925,37.1921
생활방범,1,2018-12,127.0898,37.1904
생활방범,1,2018-12,127.0898,37.1904
생활방범,1,2018-12,127.0898,37.1904
생활방범,1,2018-12,127.0925,37.1878
생활방범,1,2023-10,126.8486,37.105
생활방범,1,2023-10,126.8484,37.1053
생활방범,1,2023-10,126.8484,37.1053
생활방범,1,2023-10,126.8484,37.1053
생활방범,1,2023-10,126.8484,37.1053
생활방범,1,2020-11,127.0743,37.2031
생활방범,1,2020-11,127.0743,37.2017
생활방범,1,2020-11,127.0743,37.2017
생활방범,1,2020-11,127.0743,37.2017
생활방범,1,2020-11,127.0746,37.1991
생활방범,1,2020-11,127.0746,37.1991
생활방범,1,2020-11,127.0759,37.1987
생활방범,1,2020-11,127.0759,37.1987
생활방범,1,2020-11,127.0779,37.1992
차량방범,1,2020-04,127.0828,37.2171
차량방범,1,2020-04,127.0828,37.2171
차량방범,1,2020-04,127.0671,37.2035
차량방범,1,2020-04,127.0675,37.2005
차량방범,1,2020-04,127.0675,37.2005
생활방범,1,2019-11,126.915,37.13
생활방범,1,2015-07,126.9486,37.2175
생활방범,1,2015-07,126.8679,37.2362
생활방범,1,2015-07,126.8679,37.2362
생활방범,1,2015-07,126.8679,37.2362
생활방범,1,2015-07,126.9814,37.2031
생활방범,1,2015-07,126.9814,37.2031
생활방범,1,2015-07,126.9814,37.2031
생활방범,1,2015-07,126.9527,37.2365
생활방범,1,2016-10,127.0583,37.22
생활방범,1,2016-10,127.0583,37.22
생활방범,1,2016-10,127.0583,37.22
생활방범,1,2017-11,126.8929,37.2805
생활방범,1,2010-01,127.0528,37.2262
생활방범,1,2010-01,127.0528,37.2262
생활방범,1,2017-11,127.071,37.2273
생활방범,1,2022-08,127.071,37.2273
생활방범,1,2017-11,127.0576,37.2217
생활방범,1,2022-08,127.0576,37.2217
생활방범,1,2010-01,127.0374,37.2095
생활방범,1,2010-01,127.0374,37.2095
생활방범,1,2010-01,127.0374,37.2095
생활방범,1,2008-01,127.0392,37.2077
생활방범,1,2008-01,127.0392,37.2077
생활방범,1,2008-01,127.0392,37.2077
생활방범,1,2009-01,127.0346,37.2049
생활방범,1,2009-01,127.0346,37.2049
생활방범,1,2009-01,127.0346,37.2049
생활방범,1,2006-01,127.0451,37.2046
생활방범,1,2009-01,127.0513,37.2139
생활방범,1,2009-01,127.0513,37.2139
생활방범,1,2009-01,127.0513,37.2139
생활방범,1,2009-01,127.0513,37.2139
생활방범,1,2023-05,127.0468,37.2118
생활방범,1,2023-05,127.0468,37.2118
생활방범,1,2006-01,127.0376,37.2069
생활방범,1,2016-11,127.1486,37.2083
생활방범,1,2016-10,127.0789,37.1714
생활방범,1,2016-10,127.0789,37.1714
생활방범,1,2016-10,127.0789,37.1714
생활방범,1,2014-08,127.0784,37.1681
생활방범,1,2014-08,127.0784,37.1681
생활방범,1,2014-08,127.0784,37.1681
생활방범,1,2014-08,127.134,37.2032
생활방범,1,2015-03,127.1106,37.1993
생활방범,1,2015-03,127.1106,37.1993
생활방범,1,2015-03,127.1106,37.1993
생활방범,1,2015-03,127.1113,37.2007
생활방범,1,2015-03,127.1113,37.2007
생활방범,1,2015-03,127.1113,37.2007
생활방범,1,2015-03,127.109,37.2004
생활방범,1,2010-01,126.9297,37.1259
생활방범,1,2010-01,126.9253,37.1281
생활방범,1,2010-01,126.9253,37.1281
생활방범,1,2010-01,126.9253,37.1281
생활방범,1,2010-01,126.9236,37.1277
생활방범,1,2010-01,126.9236,37.1277
생활방범,1,2010-01,126.9188,37.1259
생활방범,1,2010-01,126.9188,37.1259
생활방범,1,2010-01,126.9188,37.1259
생활방범,1,2010-01,126.9188,37.1259
