gbn,addr,inst_plc,fac_hght,fac_wdth,sprtn,cntns,lon,lat
경기도 성남시,경기도 성남시 중원구 성남동 1516,성남동 3758 인근,10.0,4.0,N,N,127.134141477188,37.432124547106
경기도 성남시,경기도 성남시 중원구 성남동 1516,성남동 3746-2 인근,10.0,5.0,N,N,127.134141477188,37.432124547106
경기도 성남시,경기도 성남시 중원구 성남동 1516,성남동 3307 인근,10.0,5.0,N,N,127.134141477188,37.432124547106
경기도 성남시,경기도 성남시 중원구 성남동 1516,성남동 3339 인근,,4.0,N,N,127.134141477188,37.432124547106
경기도 성남시,경기도 성남시 중원구 성남동 1516,성남동 3351 인근,,5.0,N,N,127.134141477188,37.432124547106
경기도 성남시,경기도 성남시 중원구 성남동 1521,성남동 3662 인근,,6.0,N,N,127.133983917877,37.4310871612714
경기도 성남시,경기도 성남시 중원구 성남동 1521,성남동 3428 인근,,5.0,N,N,127.133983917877,37.4310871612714
경기도 성남시,경기도 성남시 중원구 성남동 1525,성남동 3581 인근,,3.0,N,N,127.131423842276,37.431645093884
경기도 성남시,경기도 성남시 중원구 성남동 1536,성남동 3753 인근,10.0,3.0,N,N,127.135159169916,37.4320598996869
경기도 성남시,경기도 성남시 중원구 성남동 1538,성남동 3770 인근,10.0,3.0,N,N,127.135825651139,37.4310916078018
경기도 성남시,경기도 성남시 중원구 성남동 1538,성남동 3770 인근,10.0,3.0,N,N,127.135825651139,37.4310916078018
경기도 성남시,경기도 성남시 중원구 성남동 1558,성남동 4105 인근,10.0,12.0,N,N,127.13329016892,37.4295142182017
경기도 성남시,경기도 성남시 중원구 성남동 1558,성남동 4105 인근,10.0,16.0,N,N,127.13329016892,37.4295142182017
경기도 성남시,경기도 성남시 중원구 성남동 1558,성남동 3795 인근,10.0,14.0,N,N,127.13329016892,37.4295142182017
경기도 성남시,경기도 성남시 중원구 성남동 1558,성남동 4097 인근,10.0,12.0,N,N,127.13329016892,37.4295142182017
경기도 성남시,경기도 성남시 중원구 성남동 1558,성남동 3950 인근,10.0,5.0,N,N,127.13329016892,37.4295142182017
경기도 성남시,경기도 성남시 중원구 성남동 1558,성남동 3961 인근,10.0,10.0,N,N,127.13329016892,37.4295142182017
경기도 성남시,경기도 성남시 중원구 성남동 1558,성남동 3971 인근,10.0,10.0,N,N,127.13329016892,37.4295142182017
경기도 성남시,경기도 성남시 중원구 성남동 1565,성남동 3991 인근,10.0,4.0,N,N,127.13267498612,37.4299512388685
경기도 성남시,경기도 성남시 중원구 성남동 1569,성남동 3504 인근,10.0,6.0,N,N,127.131885544171,37.4308014720495
경기도 성남시,경기도 성남시 중원구 성남동 1581,성남동 4222 인근,10.0,4.0,N,N,127.128496094226,37.4317497287924
경기도 성남시,경기도 성남시 중원구 성남동 1581,성남동 4216 인근,10.0,4.0,N,N,127.128496094226,37.4317497287924
경기도 성남시,경기도 성남시 중원구 성남동 1581,성남동 4168 인근,10.0,5.0,N,N,127.128496094226,37.4317497287924
경기도 성남시,경기도 성남시 중원구 성남동 1581,성남동 4255 인근,,4.0,N,N,127.128496094226,37.4317497287924
경기도 성남시,경기도 성남시 중원구 성남동 1581,성남동 4256 인근,10.0,5.0,N,N,127.128496094226,37.4317497287924
경기도 성남시,경기도 성남시 중원구 성남동 1590,성남동 4258 인근,10.0,4.0,N,N,127.127195817942,37.4308480887063
경기도 성남시,경기도 성남시 중원구 성남동 1590,성남동 4263 인근,10.0,4.0,N,N,127.127195817942,37.4308480887063
경기도 성남시,경기도 성남시 중원구 성남동 1590-1,성남동 4252 인근,10.0,5.0,N,N,127.126573262745,37.4309426154984
경기도 성남시,경기도 성남시 중원구 성남동 1590-3,성남동 4224 인근,10.0,4.0,N,N,127.127388306444,37.4308134646947
경기도 성남시,경기도 성남시 중원구 성남동 1590-3,성남동 4228 인근,10.0,5.0,N,N,127.127388306444,37.4308134646947
경기도 성남시,경기도 성남시 중원구 성남동 1590-3,성남동 4231 인근,10.0,5.0,N,N,127.127388306444,37.4308134646947
경기도 성남시,경기도 성남시 중원구 성남동 1748,성남동 1749 인근,,14.0,N,N,127.118970047997,37.4308412259653
경기도 성남시,경기도 성남시 중원구 성남동 1759,성남동 1749 인근,10.0,3.0,N,N,127.118492462075,37.4310989817567
경기도 성남시,경기도 성남시 중원구 성남동 1759,성남동 1752 인근,10.0,3.0,N,N,127.118492462075,37.4310989817567
경기도 성남시,경기도 성남시 중원구 성남동 2874-1,성남동 산 10-38 인근,,6.0,N,N,127.143040193434,37.4325857638761
경기도 성남시,경기도 성남시 중원구 성남동 2874-1 ,성남동 2874-2 인근,,6.0,N,N,127.143040193434,37.4325857638761
경기도 성남시,경기도 성남시 중원구 성남동 2946,성남동 2946 인근,,6.0,N,N,127.142883259588,37.4334676793086
경기도 성남시,경기도 성남시 중원구 성남동 4608,성남동 4608 인근,10.0,14.0,N,N,127.118733403191,37.4298212535888
경기도 성남시,경기도 성남시 중원구 여수동 286,여수동 222 인근,10.0,16.0,N,N,127.130699758178,37.4199798920857
경기도 성남시,경기도 성남시 중원구 여수동 286,여수동 222 인근,10.0,15.0,N,N,127.130699758178,37.4199798920857
경기도 성남시,경기도 성남시 중원구 여수동 286,여수동 245 인근,10.0,13.0,N,N,127.130699758178,37.4199798920857
경기도 성남시,경기도 성남시 중원구 여수동 286,여수동 245 인근,10.0,13.0,N,N,127.130699758178,37.4199798920857
경기도 성남시,경기도 성남시 중원구 여수동 305,여수동 212 인근,10.0,9.0,Y,N,127.125501418368,37.4171843269828
경기도 성남시,경기도 성남시 중원구 여수동 305,여수동 211 인근,10.0,13.0,Y,N,127.125501418368,37.4171843269828
경기도 성남시,경기도 성남시 중원구 여수동 305,여수동 213 인근,10.0,13.0,Y,N,127.125501418368,37.4171843269828
경기도 성남시,경기도 성남시 중원구 여수동 305,여수동 218 인근,10.0,22.0,Y,N,127.125501418368,37.4171843269828
경기도 성남시,경기도 성남시 중원구 여수동 305,여수동 304 인근,10.0,9.0,N,N,127.125501418368,37.4171843269828
경기도 성남시,경기도 성남시 중원구 여수동 305,여수동 333 인근,10.0,13.0,Y,N,127.125501418368,37.4171843269828
경기도 성남시,경기도 성남시 중원구 여수동 305,여수동 289 인근,10.0,9.0,Y,N,127.125501418368,37.4171843269828
경기도 성남시,경기도 성남시 중원구 여수동 305,여수동 332 인근,10.0,21.0,Y,N,127.125501418368,37.4171843269828
경기도 성남시,경기도 성남시 중원구 여수동 341,여수동 326 인근,10.0,10.0,Y,N,127.13131832782,37.4182633799532
경기도 성남시,경기도 성남시 중원구 여수동 343,여수동 359 인근,10.0,9.0,Y,N,127.131491798388,37.4188954045073
경기도 성남시,경기도 성남시 중원구 여수동 352 ,여수동 190 인근,10.0,17.0,Y,N,127.13327664956,37.4179263115094
경기도 성남시,경기도 성남시 중원구 여수동 352 ,여수동 181 인근,10.0,17.0,Y,N,127.13327664956,37.4179263115094
경기도 성남시,경기도 성남시 중원구 여수동 3-6,여수동 9-18 인근,10.0,2.0,N,N,127.117646667386,37.4242084902489
경기도 성남시,경기도 성남시 중원구 여수동 3-6,여수동 3-10 인근,10.0,3.0,N,N,127.117646667386,37.4242084902489
경기도 성남시,경기도 성남시 중원구 여수동 379,여수동 611 인근,10.0,20.0,Y,N,127.12611444575,37.4169275413414
경기도 성남시,경기도 성남시 중원구 여수동 379,여수동 611 인근,10.0,20.0,Y,N,127.12611444575,37.4169275413414
경기도 성남시,경기도 성남시 중원구 여수동 398,여수동 188 인근,,4.0,N,N,127.128823324804,37.4190920592393
경기도 성남시,경기도 성남시 중원구 여수동 47-3,여수동 47-4 인근,10.0,2.0,N,N,127.11778961462,37.4216505086235
경기도 성남시,경기도 성남시 중원구 여수동 476,여수동 545 인근,10.0,6.0,N,N,127.132284076455,37.4207303937832
경기도 성남시,경기도 성남시 중원구 여수동 476,여수동 488 인근,10.0,10.0,Y,N,127.132284076455,37.4207303937832
경기도 성남시,경기도 성남시 중원구 여수동 476,여수동 500 인근,10.0,10.0,Y,N,127.132284076455,37.4207303937832
경기도 성남시,경기도 성남시 중원구 여수동 476,여수동 572 인근,10.0,6.0,N,N,127.132284076455,37.4207303937832
경기도 성남시,경기도 성남시 중원구 여수동 476,여수동 451 인근,10.0,10.0,Y,N,127.132284076455,37.4207303937832
경기도 성남시,경기도 성남시 중원구 여수동 476,여수동 401 인근,,6.0,N,N,127.132284076455,37.4207303937832
경기도 성남시,경기도 성남시 중원구 여수동 518-8,여수동 518-4 인근,10.0,5.0,N,N,127.142152924744,37.417234046923
경기도 성남시,경기도 성남시 중원구 여수동 589,여수동 202-2 인근,10.0,3.0,N,N,127.134983416086,37.416866513279
경기도 성남시,경기도 성남시 중원구 여수동 589,여수동 584 인근,10.0,3.0,N,N,127.134983416086,37.416866513279
경기도 성남시,경기도 성남시 중원구 여수동 593,여수동 592 인근,10.0,11.0,N,N,127.133933185156,37.41781397564
경기도 성남시,경기도 성남시 중원구 여수동 595,여수동 480 인근,10.0,15.0,Y,N,127.132407941344,37.4197851735695
경기도 성남시,경기도 성남시 중원구 여수동 595,여수동 455 인근,10.0,15.0,Y,N,127.132407941344,37.4197851735695
경기도 성남시,경기도 성남시 중원구 여수동 595,여수동 599 인근,10.0,11.0,Y,N,127.132407941344,37.4197851735695
경기도 성남시,경기도 성남시 중원구 여수동 595,여수동 426 인근,10.0,13.0,Y,N,127.132407941344,37.4197851735695
경기도 성남시,경기도 성남시 중원구 여수동 606,여수동 578 인근,10.0,18.0,N,N,127.133583102523,37.4187845750547
경기도 성남시,경기도 성남시 중원구 여수동 606,여수동 577 인근,,13.0,N,N,127.133583102523,37.4187845750547
경기도 성남시,경기도 성남시 중원구 여수동 606,여수동 426 인근,10.0,19.0,Y,N,127.133583102523,37.4187845750547
경기도 성남시,경기도 성남시 중원구 여수동 606,여수동 406 인근,10.0,13.0,N,N,127.133583102523,37.4187845750547
경기도 성남시,경기도 성남시 중원구 여수동 606,여수동 648 인근,10.0,13.0,N,N,127.133583102523,37.4187845750547
경기도 성남시,경기도 성남시 중원구 여수동 산 33-4,여수동 산 33-4,10.0,4.0,N,N,127.142253873149,37.4172978534742
경기도 성남시,경기도 성남시 중원구 은행도 578,은행동 574 인근,,4.0,N,Y,127.168121065498,37.4564718637814
경기도 성남시,경기도 성남시 중원구 은행동 1932-14,은행동 2356 인근,10.0,8.0,N,Y,127.165623315377,37.4513542217758
경기도 성남시,경기도 성남시 중원구 은행동 1932-14,은행동 2354-1 인근,10.0,8.0,N,Y,127.165623315377,37.4513542217758
경기도 성남시,경기도 성남시 중원구 은행동 1944-2,은행동 1944-2,,5.0,N,N,127.1723493941,37.4533026990907
경기도 성남시,경기도 성남시 중원구 은행동 199-1,광천사 오르막길,,7.0,N,N,127.170554175826,37.4541551628396
경기도 성남시,경기도 성남시 중원구 은행동 199-2,은행동 199-3 인근,,7.0,N,N,127.169829990441,37.4532039614344
경기도 성남시,경기도 성남시 중원구 은행동 199-2,은행동 1932-1 인근,10.0,5.0,N,N,127.169829990441,37.4532039614344
경기도 성남시,경기도 성남시 중원구 은행동 2224,은행동 2241,10.0,6.0,N,N,127.168677357077,37.4521596403783
경기도 성남시,경기도 성남시 중원구 은행동 2466,은행동 819 인근,,5.0,N,N,127.169573387727,37.4569956714621
경기도 성남시,경기도 성남시 중원구 은행동 2472,은행동 974-3 인근,10.0,7.0,N,N,127.171039531162,37.456267069402
경기도 성남시,경기도 성남시 중원구 은행동 2475,은행동 1004,10.0,12.0,Y,N,127.166113975112,37.457052448663
경기도 성남시,경기도 성남시 중원구 은행동 2486,은행동 1720-2 인근,,7.0,N,N,127.165185779875,37.4561538463337
경기도 성남시,경기도 성남시 중원구 은행동 2486,은행동 1578 인근,,7.0,N,N,127.165185779875,37.4561538463337
경기도 성남시,경기도 성남시 중원구 은행동 2492,은행동 1460 인근,,4.0,N,N,127.165540754163,37.4567600665962
경기도 성남시,경기도 성남시 중원구 은행동 2493,은행동 2491 인근,,6.0,N,N,127.165217086977,37.4563883455178
경기도 성남시,경기도 성남시 중원구 은행동 2511,은행동 1417-5,10.0,6.0,N,Y,127.163744422235,37.4546478951115
경기도 성남시,경기도 성남시 중원구 은행동 2511,은행동 1417-1,10.0,6.0,N,Y,127.163744422235,37.4546478951115
경기도 성남시,경기도 성남시 중원구 은행동 2511,은핸동 1671 인근,10.0,6.0,N,Y,127.163744422235,37.4546478951115
경기도 성남시,경기도 성남시 중원구 은행동 2511,은행동 1700 인근,10.0,6.0,Y,Y,127.163744422235,37.4546478951115
경기도 성남시,경기도 성남시 중원구 은행동 2511,은행동 1700-1 인근,10.0,6.0,N,Y,127.163744422235,37.4546478951115
경기도 성남시,경기도 성남시 중원구 은행동 2511,은행동 1700-2 인근,,6.0,N,Y,127.163744422235,37.4546478951115
경기도 성남시,경기도 성남시 중원구 은행동 2511,은행동 1736 인근,,6.0,N,Y,127.163744422235,37.4546478951115
경기도 성남시,경기도 성남시 중원구 은행동 2518,은행동 1772 인근,,5.0,N,N,127.165474323655,37.4545970281768
경기도 성남시,경기도 성남시 중원구 은행동 2748,은행동 2812 인근,,4.0,N,N,127.168121065498,37.4564718637814
경기도 성남시,경기도 성남시 중원구 은행동 420,은행동 1931 인근,,5.0,N,N,127.163347370799,37.4537620399649
경기도 성남시,경기도 성남시 중원구 은행동 425,은행동 3956 인근,10.0,8.0,N,Y,127.162083472185,37.4535818968736
경기도 성남시,경기도 성남시 중원구 은행동 425,은행동 3956 인근,10.0,7.0,N,Y,127.162083472185,37.4535818968736
경기도 성남시,경기도 성남시 중원구 은행동 4848,은행동 1932-8 인근,,10.0,N,Y,127.168121065498,37.4564718637814
경기도 성남시,경기도 성남시 중원구 은행동 4848,은행동 3957 인근,,8.0,N,Y,127.168121065498,37.4564718637814
경기도 성남시,경기도 성남시 중원구 은행동 550,은행동 550 117동 앞,,4.0,N,N,127.17182907133,37.4615528704664
경기도 성남시,경기도 성남시 중원구 은행동 550,은행동 550 117동 앞,,4.0,N,N,127.17182907133,37.4615528704664
경기도 성남시,경기도 성남시 중원구 은행동 550,은행동 550 117동 앞,,4.0,N,N,127.17182907133,37.4615528704664
경기도 성남시,경기도 성남시 중원구 은행동 550-1,은행동 672 인근,,8.0,N,N,127.16671025274,37.4593453668931
경기도 성남시,경기도 성남시 중원구 은행동 550-1,은행동 701 인근,,8.0,N,N,127.16671025274,37.4593453668931
경기도 성남시,경기도 성남시 중원구 은행동 558,은행동 566-2 인근,,4.0,N,N,127.17140728592,37.4618743040423
경기도 성남시,경기도 성남시 중원구 은행동 595,은행동 597 인근,,4.0,N,Y,127.170200412267,37.4626587914982
경기도 성남시,경기도 성남시 중원구 은행동 595,은행동 594-2,,4.0,N,Y,127.170200412267,37.4626587914982
경기도 성남시,경기도 성남시 중원구 은행동 655,은행동 663-70 인근,,3.0,N,N,127.169668900054,37.4616548763784
경기도 성남시,경기도 성남시 중원구 은행동 655,은행동 716 인근,,2.0,N,N,127.169668900054,37.4616548763784
경기도 성남시,경기도 성남시 중원구 은행동 655,은행동 714 인근,,3.0,N,N,127.169668900054,37.4616548763784
경기도 성남시,경기도 성남시 중원구 은행동 655,은행동 569 인근,,4.0,N,N,127.169668900054,37.4616548763784
경기도 성남시,경기도 성남시 중원구 은행동 655,은행동 560 인근,,9.0,N,N,127.169668900054,37.4616548763784
경기도 성남시,경기도 성남시 중원구 은행동 655,은행동 663-72 인근,,4.0,N,N,127.169668900054,37.4616548763784
경기도 성남시,경기도 성남시 중원구 은행동 655,은행동 647-5 인근,,2.0,N,N,127.169668900054,37.4616548763784
경기도 성남시,경기도 성남시 중원구 은행동 655,은행동 663-121 인근,,4.0,N,N,127.169668900054,37.4616548763784
경기도 성남시,경기도 성남시 중원구 은행동 655,은행동 651-4 인근,,3.0,N,N,127.169668900054,37.4616548763784
경기도 성남시,경기도 성남시 중원구 은행동 655,은행동 663-96 인근,,3.0,N,N,127.169668900054,37.4616548763784
경기도 성남시,경기도 성남시 중원구 은행동 655,은행동 663-100 인근,,3.0,N,N,127.169668900054,37.4616548763784
경기도 성남시,경기도 성남시 중원구 은행동 718,은행동 703 인근,,3.0,N,N,127.167532257686,37.4596304824539
경기도 성남시,경기도 성남시 중원구 은행동 721 ,은행동 688 인근,,4.0,N,N,127.166716265355,37.4598229765136
경기도 성남시,경기도 성남시 중원구 은행동 836,은행동 959 인근,,3.0,N,N,127.170238735101,37.4571354977881
경기도 성남시,경기도 성남시 중원구 은행동 977,은행동 1005,,3.0,N,N,127.16457645269,37.458095860122
경기도 성남시,경기도 성남시 중원구 중앙동 1,중앙동 495 인근,10.0,4.0,N,N,127.144690570247,37.4394909030366
경기도 성남시,경기도 성남시 중원구 중앙동 1,중앙동 719-1 인근,,3.0,N,N,127.144690570247,37.4394909030366
경기도 성남시,경기도 성남시 중원구 중앙동 1,중앙동 789 인근,,3.0,N,N,127.144690570247,37.4394909030366
경기도 성남시,경기도 성남시 중원구 중앙동 1,중앙동 238 일원,,3.0,N,N,127.144690570247,37.4394909030366
경기도 성남시,경기도 성남시 중원구 중앙동 1,중앙동 53 인근,,3.0,N,Y,127.144690570247,37.4394909030366
경기도 성남시,경기도 성남시 중원구 중앙동 1,중앙동 97 인근,,3.0,N,Y,127.144690570247,37.4394909030366
경기도 성남시,경기도 성남시 중원구 중앙동 1,중앙동 173,,3.0,N,Y,127.144690570247,37.4394909030366
경기도 성남시,경기도 성남시 중원구 중앙동 1642,중앙동 1647 인근,10.0,6.0,N,Y,127.157639388649,37.4416562110559
경기도 성남시,경기도 성남시 중원구 중앙동 1642,중앙동 1907 인근,10.0,4.0,N,Y,127.157639388649,37.4416562110559
경기도 성남시,경기도 성남시 중원구 중앙동 2316,중앙동 2303 인근,,6.0,N,Y,127.154961998633,37.4415740555208
경기도 성남시,경기도 성남시 중원구 중앙동 2316,중앙동 2305 인근,,6.0,N,Y,127.154961998633,37.4415740555208
경기도 성남시,경기도 성남시 중원구 중앙동 2316,중앙동 2235 인근,,4.0,N,N,127.154961998633,37.4415740555208
경기도 성남시,경기도 성남시 중원구 중앙동 2316,중앙동 1784 인근,10.0,4.0,N,Y,127.154961998633,37.4415740555208
경기도 성남시,경기도 성남시 중원구 중앙동 2316,중앙동 2173 인근,,4.0,N,Y,127.154961998633,37.4415740555208
경기도 성남시,경기도 성남시 중원구 중앙동 2316,중앙동 2070 인근,,4.0,N,Y,127.154961998633,37.4415740555208
경기도 성남시,경기도 성남시 중원구 중앙동 2940-71,중앙동 577 인근,10.0,9.0,N,N,127.150570134238,37.4381996470792
경기도 성남시,경기도 성남시 중원구 중앙동 2970-41,중앙동 549 인근,10.0,20.0,N,Y,127.149024458203,37.4369811098126
경기도 성남시,경기도 성남시 중원구 중앙동 3009,중앙동 3007 인그,10.0,24.0,Y,Y,127.14887316986,37.4393678644068
경기도 성남시,경기도 성남시 중원구 중앙동 3009,중앙동 3005 인근,10.0,14.0,Y,Y,127.14887316986,37.4393678644068
경기도 성남시,경기도 성남시 중원구 중앙동 3009,중앙동 3006 인근,,7.0,Y,Y,127.14887316986,37.4393678644068
경기도 성남시,경기도 성남시 중원구 중앙동 3009,중앙동 3006 인근,,6.0,N,Y,127.14887316986,37.4393678644068
경기도 성남시,경기도 성남시 중원구 중앙동 3009,중앙동 3767-9 인근,10.0,11.0,N,Y,127.14887316986,37.4393678644068
경기도 성남시,경기도 성남시 중원구 중앙동 3009,중앙동 3767-8 일원,10.0,6.0,N,Y,127.14887316986,37.4393678644068
경기도 성남시,경기도 성남시 중원구 중앙동 3565,중앙동 577,10.0,20.0,N,N,127.147881294432,37.4371440912754
경기도 성남시,경기도 성남시 중원구 중앙동 589,중앙동 549 인근,10.0,10.0,N,Y,127.149227946886,37.4369735615412
경기도 성남시,경기도 성남시 중원구 중앙동 706,중앙동 711 정문,10.0,8.0,N,N,127.157881637687,37.4422256101209
경기도 성남시,경기도 성남시 중원구 중앙동 706,중앙동 705 인근,,7.0,N,Y,127.157881637687,37.4422256101209
경기도 성남시,경기도 성남시 중원구 중앙동 706,중앙동 704 인근,10.0,7.0,Y,Y,127.157881637687,37.4422256101209
경기도 성남시,경기도 성남시 중원구 중앙동 706,중앙동 710 108동 앞,,7.0,N,Y,127.157881637687,37.4422256101209
경기도 성남시,경기도 성남시 중원구 중앙동 706,중앙동 709 인근,,9.0,Y,Y,127.157881637687,37.4422256101209
경기도 성남시,경기도 성남시 중원구 중앙동 736,둥앙동 9 인근 ,,5.0,N,N,127.157379897323,37.4436367236051
경기도 성남시,경기도 성남시 중원구 하대원동 173-6,하대원동 173-17 인근,,6.0,N,N,127.150795509027,37.4322451709568
경기도 성남시,경기도 성남시 중원구 하대원동 201,사대원동 109-1 인근,,4.0,N,N,127.133567854958,37.4289485747292
경기도 성남시,경기도 성남시 중원구 하대원동 249-2,하대원동 155-2 인근,10.0,10.0,N,Y,127.149661058718,37.4286417446053
경기도 성남시,경기도 성남시 중원구 하대원동 249-2,하대원동 155-3 인근,10.0,7.0,N,Y,127.149661058718,37.4286417446053
경기도 성남시,경기도 성남시 중원구 하대원동 249-2,하대원동 156-28 인근,10.0,5.0,N,N,127.149661058718,37.4286417446053
경기도 성남시,경기도 성남시 중원구 하대원동 249-2,하대원동 156-26 인근,10.0,5.0,N,N,127.149661058718,37.4286417446053
경기도 성남시,경기도 성남시 중원구 하대원동 266,하대원동 344-4 인근,10.0,7.0,N,N,127.13857189008,37.4280840150719
경기도 성남시,경기도 성남시 중원구 하대원동 266,하대원동 147-4 인근,10.0,5.0,N,N,127.13857189008,37.4280840150719
경기도 성남시,경기도 성남시 중원구 하대원동 270,하대원동 111-20 인근,,5.0,N,N,127.139374526502,37.4290359790361
경기도 성남시,경기도 성남시 중원구 하대원동 270,하대원동 113-2 인근,,4.0,N,N,127.139374526502,37.4290359790361
경기도 성남시,경기도 성남시 중원구 하대원동 272,하대원동 123 후문,,4.0,N,N,127.143057999769,37.4290356641814
경기도 성남시,경기도 성남시 중원구 하대원동 272,하대원동 545 인근,,5.0,N,Y,127.143057999769,37.4290356641814
경기도 성남시,경기도 성남시 중원구 하대원동 272,하대원동 123 후문,,3.0,N,N,127.143057999769,37.4290356641814
경기도 성남시,경기도 성남시 중원구 하대원동 272,하대원동 545 인근,,2.0,N,N,127.143057999769,37.4290356641814
경기도 성남시,경기도 성남시 중원구 하대원동 272,하대원동 545 인근,,4.0,N,Y,127.143057999769,37.4290356641814
경기도 성남시,경기도 성남시 중원구 하대원동 272,하대원동 545 인근,,3.0,N,N,127.143057999769,37.4290356641814
경기도 성남시,경기도 성남시 중원구 하대원동 272,하대원동 121-1 인근,,3.0,N,N,127.143057999769,37.4290356641814
경기도 성남시,경기도 성남시 중원구 하대원동 272,하대원동 121 인근,,3.0,N,N,127.143057999769,37.4290356641814
경기도 성남시,경기도 성남시 중원구 하대원동 272,하대원동 118-6 인근,,4.0,N,N,127.143057999769,37.4290356641814
경기도 성남시,경기도 성남시 중원구 하대원동 272,하대원동 122-1 인근,,3.0,N,Y,127.143057999769,37.4290356641814
경기도 성남시,경기도 성남시 중원구 하대원동 272,하대원동 122 인근,,3.0,N,Y,127.143057999769,37.4290356641814
경기도 성남시,경기도 성남시 중원구 하대원동 272,하대원동 121-2 인근,,5.0,N,Y,127.143057999769,37.4290356641814
경기도 성남시,경기도 성남시 중원구 하대원동 272,하대원동 121-16 인근,,4.0,N,N,127.143057999769,37.4290356641814
경기도 성남시,경기도 성남시 중원구 하대원동 273,하대원동 546 인근,,6.0,N,N,127.143253266093,37.429748925343
경기도 성남시,경기도 성남시 중원구 하대원동 273,하대원동 125-4 인근,,4.0,N,N,127.143253266093,37.429748925343
경기도 성남시,경기도 성남시 중원구 하대원동 273,하대원동 125-4 인근,,5.0,N,N,127.143253266093,37.429748925343
경기도 성남시,경기도 성남시 중원구 하대원동 273,하대원동 115-20 인근,,4.0,N,N,127.143253266093,37.429748925343
경기도 성남시,경기도 성남시 중원구 하대원동 273,하대원동 106-2 인근,,6.0,N,N,127.143253266093,37.429748925343
경기도 성남시,경기도 성남시 중원구 하대원동 273,하대원동 115-12 인근,,3.0,N,N,127.143253266093,37.429748925343
경기도 성남시,경기도 성남시 중원구 하대원동 274,하대원동 125-6 인근,,6.0,N,Y,127.144554500267,37.4295871300961
경기도 성남시,경기도 성남시 중원구 하대원동 274,하대원동 126-2 인근,10.0,6.0,N,Y,127.144554500267,37.4295871300961
경기도 성남시,경기도 성남시 중원구 하대원동 274,하대원동 126-6 일원,,6.0,N,Y,127.144554500267,37.4295871300961
경기도 성남시,경기도 성남시 중원구 하대원동 274,하대원동 126-8 인근,,6.0,N,Y,127.144554500267,37.4295871300961
경기도 성남시,경기도 성남시 중원구 하대원동 275,하대원동 129-7 인근,,4.0,N,N,127.146655649668,37.4296293246362
경기도 성남시,경기도 성남시 중원구 하대원동 275,하대원동 129 일원,,4.0,N,Y,127.146655649668,37.4296293246362
경기도 성남시,경기도 성남시 중원구 하대원동 275,하대원동 128 일원,,5.0,N,Y,127.146655649668,37.4296293246362
경기도 성남시,경기도 성남시 중원구 하대원동 275,하대원동 128-20 인근,,5.0,N,N,127.146655649668,37.4296293246362
경기도 성남시,경기도 성남시 중원구 하대원동 275,하대원동 127-2,,3.0,N,N,127.146655649668,37.4296293246362
경기도 성남시,경기도 성남시 중원구 하대원동 276,하대원동 134-14 인근,,5.0,N,Y,127.149166587928,37.4304042970462
경기도 성남시,경기도 성남시 중원구 하대원동 276,하대원동 133-5 일원,,5.0,N,Y,127.149166587928,37.4304042970462
경기도 성남시,경기도 성남시 중원구 하대원동 276,하대원동 133-1 일원,,5.0,N,Y,127.149166587928,37.4304042970462
경기도 성남시,경기도 성남시 중원구 하대원동 276,하대원동 130-23 일원,,5.0,N,Y,127.149166587928,37.4304042970462
경기도 성남시,경기도 성남시 중원구 하대원동 277,하대원동 135 일원,,5.0,N,N,127.15011838952,37.430167843068
경기도 성남시,경기도 성남시 중원구 하대원동 277,하대원동 131-42 인근,,6.0,N,N,127.15011838952,37.430167843068
경기도 성남시,경기도 성남시 중원구 하대원동 278,하대원동 132-7 인근,,5.0,N,N,127.150524923199,37.430188781968
경기도 성남시,경기도 성남시 중원구 하대원동 279,하대원동 139-13 일원,,6.0,N,Y,127.152562910827,37.4308251271631
경기도 성남시,경기도 성남시 중원구 하대원동 279,하대원동 139-13 일원,,6.0,N,Y,127.152562910827,37.4308251271631
경기도 성남시,경기도 성남시 중원구 하대원동 279,하대원동 139-13 일원,,6.0,N,Y,127.152562910827,37.4308251271631
경기도 성남시,경기도 성남시 중원구 하대원동 279,하대원동 139 일원,,6.0,N,Y,127.152562910827,37.4308251271631
경기도 성남시,경기도 성남시 중원구 하대원동 279,하대원동 139 일원,,6.0,N,Y,127.152562910827,37.4308251271631
경기도 성남시,경기도 성남시 중원구 하대원동 279,하대원동 136-6 일원,,6.0,N,Y,127.152562910827,37.4308251271631
경기도 성남시,경기도 성남시 중원구 하대원동 279,하대원동 136-6 인근,,5.0,N,N,127.152562910827,37.4308251271631
경기도 성남시,경기도 성남시 중원구 하대원동 279,하대원동 136 일원,,6.0,N,Y,127.152562910827,37.4308251271631
경기도 성남시,경기도 성남시 중원구 하대원동 279,하대원동 137-5 일원,,5.0,N,Y,127.152562910827,37.4308251271631
경기도 성남시,경기도 성남시 중원구 하대원동 280,하대원동 139-8 인근,,4.0,N,N,127.153668731951,37.430959187162
경기도 성남시,경기도 성남시 중원구 하대원동 289,하대원동 146-5 인근,,6.0,N,N,127.146265464995,37.4281667723634
경기도 성남시,경기도 성남시 중원구 하대원동 291,하대원동 154-44 인근,,3.0,N,N,127.149309395449,37.4277651766956
경기도 성남시,경기도 성남시 중원구 하대원동 291,하대원동 158-18 인근,,4.0,N,N,127.149309395449,37.4277651766956
