cc_name,cc_type,oper_stat,appr_dt,close_dt,bus_yn,appr_cap,curr_cnt,lon,lat
그림동화어린이집,가정,폐지,2006-01-20,2025-03-25,미운영,14,0,127.1308837,37.43087172
아튼빌어린이집,가정,폐지,2003-12-26,2018-07-16,미운영,18,0,127.1507725,37.42927722
한마음어린이집,민간,폐지,1990-05-04,2018-07-25,미운영,35,0,127.1302214,37.43146966
뉴풀잎어린이집,가정,정상,2003-10-23,,운영,19,14,127.1460698,37.42967766
행복한아이어린이집,가정,폐지,1997-09-01,2014-07-22,미운영,13,0,127.1675797,37.44213337
동화나라어린이집,가정,폐지,1996-07-25,2022-06-28,미운영,20,0,127.1568683,37.41616885
뿡뿡이어린이집,가정,폐지,2003-11-05,2022-12-29,미운영,20,0,127.1608392,37.43581157
동요나라어린이집,가정,정상,2001-04-21,,미운영,20,20,127.13850838188618,37.43056689090849
우리어린이집,가정,폐지,2004-02-11,2017-03-24,미운영,12,0,127.1696466,37.4563451
꼬마어린이집,가정,폐지,2004-02-27,2019-03-27,미운영,19,0,127.1688619,37.45647295
오렌지어린이집,가정,폐지,2004-10-08,2016-05-31,미운영,11,0,127.17115,37.43998
온누리어린이집,가정,폐지,2004-02-05,2018-08-24,운영,15,0,127.1507725,37.42927722
현대어린이집,가정,폐지,1997-01-09,2021-02-10,운영,20,0,127.16226,37.450413
해솔어린이집,가정,정상,2003-04-09,,미운영,19,17,127.16226,37.450413
은총어린이집,가정,폐지,2005-10-15,2020-04-13,미운영,14,0,127.17115,37.43998
하늘어린이집,가정,정상,2003-08-28,,미운영,20,20,127.1347577,37.43189762
늘푸른어린이집,가정,폐지,2005-09-15,2022-11-25,미운영,13,0,127.1698542,37.45924259
아이사랑어린이집,가정,정상,1997-03-25,,미운영,19,17,127.16226,37.450413
바다별어린이집,가정,폐지,2003-04-02,2021-10-01,미운영,10,0,127.16266864684398,37.44184745398883
채송화 어린이집,가정,폐지,2002-08-31,2013-08-19,미운영,13,0,127.167036,37.45182231
해바라기어린이집,가정,폐지,2001-10-11,2019-03-20,미운영,20,0,127.1520122,37.42885361
햇살어린이집,가정,폐지,2005-01-18,2015-03-02,미운영,11,0,127.1668963,37.45616266
하람어린이집,가정,폐지,2005-01-12,2014-08-29,미운영,11,0,127.1658619,37.43632919
미니스쿨어린이집,가정,폐지,2004-05-14,2023-02-17,미운영,20,0,127.1507725,37.42927722
누리마루 어린이집,가정,폐지,2006-02-17,2023-04-17,미운영,19,0,127.16226,37.450413
베이비클럽어린이집,가정,폐지,2003-11-15,2015-03-10,운영,19,0,127.16226,37.450413
꿈아이어린이집,가정,폐지,2005-01-30,2019-03-26,미운영,14,0,127.1647291,37.43444787
상지어린이집,가정,폐지,1997-10-28,2020-03-30,미운영,13,0,127.1621663,37.43708699
한솔어린이집,가정,폐지,1995-01-23,2018-10-31,미운영,17,0,127.1698542,37.45924259
이솝어린이집,가정,폐지,2002-03-27,2021-11-25,미운영,19,0,127.16226,37.450413
기린어린이집,가정,폐지,2004-06-14,2024-11-27,미운영,13,0,127.17115,37.43998
꿈나라어린이집,가정,정상,1997-02-24,,미운영,13,4,127.17115,37.43998
늘사랑어린이집,가정,폐지,2000-11-07,2023-05-18,미운영,16,0,127.1804299,37.44099141
꼬망새어린이집,가정,폐지,2004-11-20,2024-03-19,미운영,15,0,127.17143996998806,37.45873445044918
새선경어린이집,가정,정상,2003-03-04,,미운영,10,6,127.17115,37.43998
무지개어린이집,가정,정상,1999-10-28,,미운영,13,13,127.17115,37.43998
예닮어린이집,민간,폐지,1998-03-13,2024-03-08,운영,37,0,127.16702026276674,37.43951992188349
즐거운어린이집,가정,폐지,2001-07-16,2023-03-02,미운영,19,0,127.16226,37.450413
해나라어린이집,가정,폐지,2002-11-13,2015-12-24,미운영,15,0,127.1607725,37.45210058
은진어린이집,민간,폐지,2005-10-05,2022-10-25,미운영,56,0,127.1573074,37.43868157
기쁜우리어린이집,민간,폐지,2003-04-16,2018-07-17,운영,39,0,127.1602516,37.4378348
별나라어린이집,민간,폐지,2000-02-25,2011-11-08,,39,0,127.1646083,37.45791529
한음어린이집,민간,폐지,2002-05-24,2017-03-31,운영,39,0,127.1674079,37.44294582
정다운어린이집,민간,폐지,1998-02-27,2018-03-06,운영,39,0,127.1455047,37.42810031
큰별어린이집,민간,폐지,1996-02-16,2024-03-27,운영,23,0,127.1599574,37.43432666
은홍어린이집,민간,폐지,1997-12-17,2022-01-21,운영,25,0,127.1657762,37.43468594
별솔어린이집,민간,폐지,1998-09-10,2015-12-18,운영,39,0,127.1644357,37.44203459
꿈꾸는어린이집,민간,폐지,1994-07-16,2025-03-12,운영,29,0,127.1595548,37.43435984
꾸러기어린이집,민간,폐지,1997-07-18,2016-02-05,운영,39,0,127.1483672,37.43962399
현경어린이집,민간,폐지,1999-03-20,2018-04-03,미운영,24,0,127.1605903,37.44008897
만나어린이집,민간,폐지,1997-03-19,2016-02-29,운영,25,0,127.1425916,37.42872077
예원어린이집,민간,정상,1998-05-29,,운영,47,36,127.16194053554229,37.43603443243005
초록어린이집,민간,폐지,1996-03-22,2023-03-10,미운영,34,0,127.1592748,37.44575814
대은어린이집,민간,폐지,2000-01-28,2016-02-29,운영,35,0,127.1660114,37.44170061
숲속 어린이집,민간,폐지,1997-11-18,2017-07-27,미운영,34,0,127.1657869,37.43718198
하솜어린이집,민간,폐지,1998-06-22,2022-06-30,운영,39,0,127.161781,37.44569125
엄지어린이집,민간,폐지,2001-05-09,2019-07-01,미운영,23,0,127.1426332,37.43408423
개나리 어린이집,민간,폐지,1997-04-11,2015-11-06,운영,25,0,127.1664729,37.45928096
성광어린이집,민간,정상,2003-03-03,,미운영,93,88,127.1399335,37.43450343
초원어린이집,민간,폐지,1996-05-06,2019-03-13,운영,27,0,127.144715,37.42948765
다사랑 어린이집,민간,폐지,1997-10-17,2018-05-15,미운영,33,0,127.1649761,37.45838194
그림여행 예능어린이집,민간,정상,2005-10-14,,운영,61,54,127.1687942,37.46126433
금광어린이집,민간,폐지,1995-02-24,2016-07-01,미운영,23,0,127.1639384,37.44549117
청산어린이집,민간,폐지,2004-02-06,2018-06-26,운영,28,0,127.1634654,37.44209531
123어린이집,민간,재개,2002-04-18,,미운영,25,5,127.1646883,37.43802122
혜성어린이집,민간,폐지,1993-09-10,2018-12-20,운영,39,0,127.15993446726296,37.444456016463256
행복한내아이어린이집,민간,재개,1998-02-18,,운영,48,48,127.16438,37.43617366
가람어린이집,민간,폐지,1996-02-06,2022-11-30,운영,49,0,127.1572942,37.43240014
조은어린이집,민간,정상,1995-03-23,,운영,61,17,127.1584143,37.43802087
꼬마예술어린이집,민간,폐지,2005-11-08,2016-10-31,운영,49,0,127.1629951,37.43602419
은혜어린이집,가정,정상,2002-06-10,,운영,20,6,127.1638469,37.45412544
해오름어린이집,가정,정상,1997-01-15,,미운영,20,20,127.1413219,37.43531818
세종어린이집,민간,폐지,1995-05-08,2022-09-26,운영,48,0,127.1655088,37.44909842
기쁜우리-i어린이집,민간,정상,1996-07-11,,운영,81,53,127.16373840111864,37.4494541345908
은빛어린이집,민간,폐지,2006-01-13,2023-10-17,운영,49,0,127.1636863788,37.4566983458
꿈을키우는재능어린이집,민간,폐지,2004-11-09,2022-12-14,운영,168,0,127.1566624,37.43745513
우리숲어린이집,민간,정상,2001-01-15,,운영,33,33,127.1652961,37.44759304
가온어린이집,민간,폐지,1997-05-02,2016-07-01,미운영,24,0,127.1489906,37.42757851
새문어린이집,민간,정상,2006-03-02,,운영,202,187,127.1624259,37.4413707
우리성남어린이집,민간,정상,2003-03-15,,운영,34,21,127.1619091,37.43501811
튼튼어린이집,민간,폐지,1991-03-06,2020-07-17,운영,26,0,127.1604253419291,37.44545097125208
라임나무어린이집,가정,폐지,1994-08-29,2020-09-29,운영,20,0,127.15058016746204,37.42741659343333
예사랑어린이집,민간,폐지,2002-11-07,2017-10-18,운영,23,0,127.1589993,37.43583093
해냄어린이집,가정,정상,1999-03-30,,미운영,20,19,127.14001953769876,37.435106229629326
예진 어린이집,민간,폐지,1997-04-18,2017-04-28,미운영,27,0,127.1658488,37.45034249
별하어린이집,민간,정상,1994-07-15,,미운영,32,23,127.178535,37.44231724
명성어린이집,민간,폐지,1997-04-16,2016-10-31,운영,39,0,127.1358694,37.43092449
이화어린이집,민간,정상,1996-02-29,,미운영,45,30,127.16618268467154,37.44591717475967
딩동댕어린이집,민간,폐지,1991-07-16,2022-06-10,미운영,24,0,127.1490078328,37.427593383
꿈나래어린이집,민간,폐지,1990-11-15,2014-07-11,미운영,26,0,127.1645076,37.44644582
아이솔어린이집,민간,폐지,1995-12-11,2015-02-28,미운영,24,0,127.157762,37.43693765
빅토리어린이집,민간,폐지,2002-04-18,2020-03-26,미운영,22,0,127.1804952,37.43489884
내아이어린이집,가정,폐지,2005-11-08,2025-03-27,미운영,20,0,127.1629484,37.4340325
안델센어린이집,민간,폐지,2006-09-11,2023-06-01,미운영,85,0,127.1610704,37.4401041
늘기쁜어린이집,가정,정상,2006-10-30,,미운영,13,12,127.17115,37.43998
산내들어린이집,가정,폐지,2006-11-22,2019-03-19,미운영,17,0,127.1698542,37.45924259
중앙예능어린이집,민간,폐지,2006-11-23,2025-09-09,운영,56,0,127.1661511,37.43745757
일등어린이집,민간,폐지,2001-02-19,2019-10-17,미운영,37,0,127.159693,37.44968616
주원어린이집,가정,정상,2006-12-08,,미운영,20,19,127.1528338,37.42994438
헬로우키즈재능어린이집,가정,폐지,2006-11-21,2016-02-01,미운영,14,0,127.1563207,37.43739502
사임당어린이집,가정,폐지,2006-12-07,2018-09-13,미운영,19,0,127.1698542,37.45924259
에덴어린이집,가정,폐지,2006-12-29,2017-12-29,미운영,15,0,127.1590116,37.44665373
하은어린이집,가정,폐지,2007-02-05,2021-03-23,운영,20,0,127.1394502,37.43378177
어울림어린이집,민간,폐지,2007-06-13,2021-04-20,미운영,25,0,127.13906892320908,37.4312510049281
월드아이어린이집,민간,폐지,2007-06-13,2019-06-05,미운영,22,0,127.1399534,37.43503341
지혜사랑어린이집,민간,정상,2007-06-13,,운영,59,23,127.164719,37.44928748
은별어린이집,가정,정상,2007-07-06,,미운영,12,8,127.1698414,37.44434607
아가랑어린이집,가정,폐지,2007-08-01,2023-01-27,미운영,17,0,127.1636632,37.4395548
새싹뜰어린이집,민간,정상,2007-09-07,,운영,85,35,127.150867,37.43271007
래미안꽃길어린이집,가정,폐지,2007-09-20,2015-09-30,미운영,20,0,127.1727942,37.4502111
중앙예원어린이집,가정,정상,2007-10-04,,미운영,18,8,127.1650514,37.4387978
은성어린이집,민간,정상,2007-09-07,,운영,86,48,127.1627696,37.44176239
초원아이랜드어린이집,민간,정상,2007-10-29,,운영,64,56,127.1449436,37.43005067
해나라i어린이집,가정,정상,2007-11-21,,운영,20,20,127.16663529621952,37.44554149066615
다예린어린이집,가정,폐지,2007-12-17,2024-05-29,미운영,13,0,127.17115,37.43998
자이재미나라어린이집,가정,폐지,2007-12-14,2024-05-09,미운영,19,0,127.1559672,37.43354944
래미안뽀뽀뽀어린이집,가정,폐지,2008-02-18,2018-06-26,미운영,19,0,127.1727942,37.4502111
도촌제3어린이집,국공립,정상,2008-02-25,,미운영,38,30,127.1650701,37.41127116
도촌제1어린이집,국공립,정상,2008-02-25,,미운영,25,23,127.1510432,37.41350595
위니어린이집,가정,정상,2008-02-11,,미운영,20,18,127.1537863,37.41518628
맘스어린이집,가정,폐지,2008-02-05,2023-03-17,미운영,19,0,127.16994880947053,37.45908799869645
예일어린이집,민간,폐지,2008-02-14,2018-07-18,운영,45,0,127.156453,37.43929271
도촌제2어린이집,국공립,정상,2008-02-25,,미운영,25,19,127.1605882,37.41194316
황송어린이집,가정,정상,2008-03-12,,미운영,12,7,127.1698414,37.44434607
아이뜰어린이집,가정,폐지,2008-07-02,2015-03-01,미운영,19,0,127.1537863,37.41518628
그린나무어린이집,가정,정상,2008-04-21,,미운영,20,18,127.1324398,37.43094713
미소어린이집,가정,폐지,2008-04-21,2021-09-09,미운영,20,0,127.1552893,37.41614406
은빛샘어린이집,가정,폐지,2008-05-14,2018-12-13,미운영,13,0,127.1640376,37.45536935
똘똘이어린이집,가정,폐지,2008-05-14,2019-03-29,미운영,9,0,127.1602765,37.43600761
가나어린이집,가정,폐지,2008-06-09,2020-03-31,미운영,20,0,127.1457309,37.42907239
새별어린이집,가정,폐지,2008-06-09,2021-01-12,미운영,13,0,127.1613151,37.43690704
행복한어린이집,가정,폐지,2008-06-09,2018-03-09,미운영,19,0,127.1588049,37.44764884
또래랑어린이집,가정,폐지,2008-09-12,2024-03-27,미운영,10,0,127.1698414,37.44434607
위즈아이어린이집,민간,정상,2008-09-12,,운영,49,48,127.1559672,37.43354944
맑음어린이집,민간,폐지,2008-12-11,2024-06-11,운영,37,0,127.1607499241947,37.43658815449677
빛나는어린이집,가정,정상,2008-12-31,,미운영,14,13,127.16808746111518,37.44049826208962
싱글벙글어린이집,가정,폐지,2008-12-31,2015-05-01,미운영,10,0,127.1700936,37.45241059
웃는아이어린이집,민간,정상,2009-02-02,,운영,49,49,127.1646267,37.43684579
그림형제어린이집,가정,폐지,2009-03-03,2018-01-09,미운영,19,0,127.16226,37.450413
대림어린이집,민간,폐지,2009-03-09,2025-06-23,운영,56,0,127.1651813,37.44195606
이레어린이집,가정,폐지,2009-03-31,2023-03-31,미운영,15,0,127.1646868,37.44648944
사랑새어린이집,가정,폐지,2009-03-31,2019-04-19,미운영,14,0,127.17115,37.43998
하늘아이퍼니스쿨어린이집,민간,폐지,2009-05-01,2017-02-28,운영,30,0,127.1501845,37.42731768
사랑해어린이집,가정,폐지,2009-05-28,2022-03-17,운영,18,0,127.16226,37.450413
어울림관리동어린이집,가정,정상,2009-07-10,,미운영,20,17,127.13888800445989,37.4311746312812
꿈땅어린이집,민간,정상,2009-07-24,,미운영,27,25,127.161355,37.44650189
아이조은어린이집,가정,폐지,2009-08-07,2018-10-23,미운영,15,0,127.1594258,37.44609892
도담어린이집,가정,폐지,2009-08-21,2019-07-16,미운영,16,0,127.1611074,37.43385545
율곡어린이집,가정,폐지,2009-08-21,2016-02-29,미운영,17,0,127.1698542,37.45924259
예향어린이집,가정,폐지,2009-09-07,2017-10-10,미운영,10,0,127.1429295,37.43653908
현대준아이어린이집,가정,폐지,2009-09-25,2022-04-13,미운영,19,0,127.1515018,37.43272814
뽀로로어린이집,가정,폐지,2009-11-02,2020-04-16,운영,19,0,127.16226,37.450413
아가사랑어린이집,가정,폐지,2009-11-03,2016-04-07,미운영,9,0,127.16055861655434,37.43589643503914
사파리어린이집,가정,폐지,2009-11-02,2015-02-16,운영,19,0,127.16226,37.450413
하늘빛어린이집,가정,폐지,2009-12-04,2018-01-24,미운영,11,0,127.1671063,37.44028284
두산위브어린이집,가정,정상,2009-12-17,,미운영,15,8,127.1640376,37.45536935
메이플어린이집,가정,폐지,2010-01-15,2019-03-29,미운영,11,0,127.1698414,37.44434607
성광제2어린이집,민간,폐지,2010-01-15,2017-03-20,미운영,31,0,127.1397247,37.43427755
성남시청직장어린이집,직장,정상,2010-02-24,,미운영,140,132,127.1258873,37.41948954
리틀아이사랑어린이집,가정,폐지,2010-02-26,2019-03-19,미운영,19,0,127.16226,37.450413
꼬마성어린이집,가정,정상,2010-03-02,,미운영,19,19,127.1507725,37.42927722
아인슈타인어린이집,가정,폐지,2010-03-08,2018-07-16,운영,19,0,127.16226,37.450413
천사어린이집,가정,정상,2010-03-22,,미운영,20,20,127.1727942,37.4502111
우리아이어린이집,민간,폐지,2010-04-06,2018-02-28,운영,21,0,127.1667058,37.43778046
보뜰어린이집,가정,폐지,2010-04-15,2015-03-02,미운영,20,0,127.1568683,37.41616885
꿈터어린이집,가정,정상,2010-04-29,,미운영,19,18,127.1518299,37.41836746
하임어린이집,가정,폐지,2010-04-30,2019-03-25,미운영,20,0,127.1518299,37.41836746
i-또래어린이집,가정,폐지,2010-04-29,2014-04-07,미운영,20,0,127.1568683,37.41616885
동화나라i어린이집,민간,정상,2010-04-30,,미운영,37,37,127.1568683,37.41616885
하늘숲어린이집,가정,폐지,2010-04-30,2017-12-19,미운영,20,0,127.1568683,37.41616885
코코별어린이집,가정,폐지,2010-04-21,2014-03-19,운영,20,0,127.1542653,37.42121427
예손아이어린이집,가정,폐지,2010-04-29,2023-06-28,미운영,20,0,127.1568683,37.41616885
해밀어린이집,가정,폐지,2010-05-06,2017-04-28,미운영,20,0,127.1568683,37.41616885
샘물어린이집,가정,폐지,2010-04-30,2015-03-01,미운영,10,0,127.17115,37.43998
하늘정원어린이집,가정,폐지,2010-05-04,2022-03-14,미운영,20,0,127.1568683,37.41616885
이화키즈어린이집,민간,폐지,2010-07-30,2023-03-02,미운영,24,0,127.1565587,37.43632265
키즈스타어린이집,민간,정상,2010-09-24,,미운영,28,11,127.1675353,37.46051209
신나는어린이집,가정,폐지,2010-11-08,2023-03-02,미운영,17,0,127.1312034,37.43058393
보배어린이집,민간,정상,2010-11-26,,미운영,64,52,127.1527876,37.41679926
늘해랑어린이집,가정,정상,2010-12-17,,미운영,20,20,127.1527876,37.41679926
트니트니어린이집,가정,정상,2010-12-17,,미운영,20,7,127.1527876,37.41679926
토마토어린이집,가정,폐지,2010-12-17,2022-03-16,미운영,17,0,127.1527876,37.41679926
푸른솔어린이집,민간,정상,2010-12-24,,미운영,24,10,127.1355688,37.43191347
아이꿈어린이집,가정,폐지,2011-01-06,2016-07-15,미운영,20,0,127.1527876,37.41679926
아가맘어린이집,가정,폐지,2011-01-25,2023-03-10,미운영,17,0,127.1527876,37.41679926
참좋은우리어린이집,민간,폐지,2011-03-07,2020-08-20,운영,49,0,127.1661647,37.44590787
우리-i어린이집,협동,정상,2012-10-19,,운영,49,30,127.16070235326752,37.43547816873922
키즈스쿨어린이집,민간,정상,2012-11-21,,운영,64,62,127.15057295294542,37.43646488412883
엄지캐슬어린이집,가정,폐지,2012-11-29,2022-11-11,미운영,20,0,127.15682379094376,37.44305941827138
예꿈자연어린이집,가정,폐지,2012-12-28,2022-04-27,미운영,20,0,127.13484845509603,37.4184022093859
사랑샘어린이집,가정,정상,2012-12-28,,미운영,20,20,127.14945085973444,37.43585360832603
롯데아이캐슬어린이집,가정,폐지,2012-12-28,2020-02-28,미운영,20,0,127.15682379094376,37.44305941827138
행복가득한어린이집,가정,폐지,2013-02-06,2019-03-26,미운영,20,0,127.13484845509603,37.4184022093859
성남산업단지어린이집,국공립,정상,2013-01-01,,미운영,34,25,127.1686880217751,37.43241855414721
여수센트럴타운어린이집,국공립,정상,2013-01-01,,미운영,64,56,127.13205716295391,37.41782938734232
보통골쉼터어린이집,국공립,폐지,2013-01-01,2025-03-31,미운영,21,0,127.18074247276236,37.43473990938933
봄샘힐스테이트어린이집,민간,폐지,2013-02-22,2017-09-18,미운영,59,0,127.14945085973444,37.43585360832603
초록나무어린이집,가정,폐지,2013-03-12,2017-02-28,미운영,20,0,127.12981028053748,37.41846184449648
꿈동이어린이집,가정,폐지,2013-03-19,2015-03-20,미운영,20,0,127.12981028053748,37.41846184449648
그린키즈어린이집,가정,정상,2013-03-19,,미운영,20,18,127.12981028053748,37.41846184449648
하늘땅별땅어린이집,가정,폐지,2013-03-27,2024-03-27,미운영,20,0,127.12981028053748,37.41846184449648
키즈예원어린이집,가정,폐지,2013-03-27,2023-05-03,미운영,20,0,127.1298124928,37.418461685
에코비어린이집,가정,정상,2013-04-10,,미운영,20,20,127.12981249280465,37.41846168497214
꼬마숲어린이집,가정,폐지,2013-04-23,2017-03-24,미운영,15,0,127.15790778772818,37.440488317129976
은진래미안어린이집,민간,정상,2013-05-24,,운영,64,54,127.17255138412568,37.449910798818
사랑하는어린이집,가정,폐지,2013-02-06,2022-01-14,미운영,20,0,127.13484845509603,37.4184022093859
아띠어린이집,가정,폐지,2013-07-31,2019-03-19,미운영,20,0,127.14944906022885,37.43585333845444
리틀현대어린이집,가정,폐지,2013-08-22,2020-05-07,미운영,20,0,127.14944906022885,37.43585333845444
리틀어울림어린이집,가정,폐지,2013-08-09,2015-03-10,미운영,19,0,127.13769797322058,37.43101654368529
예아어린이집,가정,폐지,2013-10-17,2019-03-13,미운영,20,0,127.14944906022885,37.43585333845444
이든어린이집,가정,폐지,2013-10-23,2025-03-18,미운영,19,0,127.13769797322058,37.43101654368529
지혜숲어린이집,민간,정상,2013-11-08,,운영,61,61,127.16524065101297,37.43571698768416
아이잼어린이집,가정,폐지,2013-12-19,2016-02-29,미운영,19,0,127.1735199558152,37.45102956467956
봄샘캐슬어린이집,민간,정상,2014-01-02,,미운영,40,29,127.15682219566622,37.44305911037393
하늘사랑어린이집,가정,폐지,2014-01-02,2023-12-18,미운영,20,0,127.15986613112464,37.41418647625726
아하키즈어린이집,민간,폐지,2013-12-31,2023-03-29,운영,61,0,127.16100023532228,37.435283144126366
성남동어린이집,국공립,정상,2014-04-01,,미운영,60,48,127.1330173357037,37.43185804619473
도촌어린이집,국공립,정상,2015-01-01,,미운영,82,63,127.15908651336002,37.41516423166725
한화성남어린이집,직장,정상,2015-02-27,,미운영,49,37,127.12770960020124,37.417454835083646
산들어린이집,민간,정상,2016-01-06,,미운영,49,45,127.13648225285183,37.41919390883426
중원분더바움어린이집,가정,정상,2016-02-15,,미운영,19,19,127.13679292215456,37.41919805485855
성남행복어린이집,직장,폐지,2016-03-04,2024-02-19,운영,62,0,127.16119653527096,37.44014520245808
성남중원경찰서어린이집,직장,정상,2016-08-29,,미운영,64,51,127.1700547,37.4423928
성남2어린이집,국공립,정상,2017-08-08,,미운영,72,62,127.12577550794909,37.4308874700841
나나어린이집,민간,정상,2017-11-23,,미운영,56,48,127.14780258338308,37.43547968537402
랜더스원어린이집,국공립,정상,2022-07-11,,미운영,65,62,127.14738249602878,37.43877341955483
금빛나래어린이집,국공립,정상,2022-09-23,,미운영,65,60,127.16170535371464,37.44423285855141
금빛누리어린이집,국공립,정상,2022-09-23,,미운영,33,32,127.159696,37.4434306
금빛아이어린이집,국공립,정상,2022-09-23,,미운영,48,40,127.159696,37.4434306
금빛하나어린이집,국공립,정상,2022-09-23,,미운영,65,60,127.16756920624822,37.44372462793335
금빛모아어린이집,국공립,정상,2022-09-23,,미운영,48,36,127.159696,37.4434306
금빛다소니어린이집,국공립,정상,2022-09-23,,미운영,33,33,127.16372591798878,37.44320742624827
하늘채숲어린이집,국공립,정상,2022-09-23,,미운영,30,29,127.1487505,37.439074
하늘채별어린이집,국공립,정상,2022-09-23,,미운영,33,33,127.1487505,37.439074
하늘채고운어린이집,국공립,정상,2022-09-23,,미운영,30,30,127.1487505,37.439074
아이별어린이집,가정,정상,2022-12-29,,미운영,20,19,127.16725604812576,37.445186966072185
나린어린이집,가정,정상,2023-01-19,,미운영,20,20,127.16392476526548,37.44370721329137
블루밍키즈어린이집,가정,정상,2023-02-20,,미운영,20,16,127.16796089952128,37.44327807016026
위례1어린이집,국공립,정상,2016-06-10,,미운영,94,87,127.14470965901096,37.472269596947925
판교밸리포레자이어린이집,국공립,정상,2021-08-18,,미운영,41,33,127.09594648296618,37.43022166239634
센트럴자이어린이집,국공립,정상,2023-10-05,,미운영,84,81,127.14702023545878,37.44709473561767
신흥자이어린이집,국공립,정상,2023-10-05,,미운영,68,65,127.14820771658648,37.4489718651956
푸른자이어린이집,국공립,정상,2023-10-05,,미운영,53,46,127.15142268118863,37.45025173344582
수정자이어린이집,국공립,정상,2023-10-05,,미운영,52,50,127.1504857003937,37.450771012605145
한사랑어린이집,가정,폐지,2004-04-29,2021-11-15,미운영,19,0,127.1495295,37.44505858
아이들이야기어린이집,가정,폐지,2003-04-29,2015-02-28,미운영,8,0,127.1291311,37.43779973
성남삼성어린이집,법인·단체등,정상,1993-05-10,,미운영,131,90,127.1433082,37.44495057
신흥어린이집,국공립,폐지,1993-03-10,2025-10-31,미운영,85,0,127.1402998,37.44090367
양지어린이집,국공립,정상,1992-07-01,,미운영,91,35,127.162608,37.45808225
행복한아이들어린이집,가정,폐지,2005-08-31,2016-10-17,미운영,19,0,127.1474243900089,37.45206331915266
고등동복지관어린이집,국공립,정상,2000-03-02,,미운영,99,74,127.1028991,37.42793242
하늘채어린이집,가정,폐지,2003-03-25,2019-05-14,미운영,20,0,127.15779008282024,37.45248016786209
포도나무어린이집,가정,폐지,2001-06-09,2017-03-31,미운영,10,0,127.1446126,37.44245596
태평1동어린이집,국공립,정상,1998-07-25,,미운영,86,61,127.1277253,37.44715684
제일아이스쿨어린이집,민간,폐지,2004-12-20,2021-03-10,미운영,30,0,127.1365658,37.44416804
수진동어린이집,국공립,정상,1994-10-04,,미운영,120,36,127.1387458,37.43855499
단대제2어린이집,국공립,폐지,2003-01-10,2025-03-31,미운영,79,0,127.1595472,37.45382822
하얀종이어린이집,가정,폐지,1999-12-30,2016-11-10,미운영,14,0,127.1470684,37.45289723
태평4동어린이집,국공립,정상,1981-01-12,,미운영,126,103,127.14163317453804,37.44745721426848
중앙프리스쿨어린이집,민간,폐지,1997-02-18,2018-11-08,운영,73,0,127.1368213,37.44711459
산성어린이집,국공립,정상,1994-07-11,,미운영,120,86,127.1503765,37.45301026
도담도담어린이집,가정,폐지,2004-12-06,2019-04-22,미운영,11,0,127.1458129,37.4429386
신흥제2어린이집,국공립,정상,1999-02-02,,미운영,172,116,127.1443958,37.44918264
중부어린이집,가정,폐지,1999-02-13,2015-03-02,미운영,18,0,127.1489533,37.44354695
아이맘어린이집,가정,폐지,2003-04-08,2016-09-13,미운영,20,0,127.1470684,37.45289723
아이나라어린이집,가정,폐지,2004-08-09,2016-03-02,미운영,10,0,127.1413439,37.44793506
양지2어린이집,국공립,정상,1997-10-01,,미운영,50,0,127.1677255,37.46293279
단대어린이집,국공립,정상,1982-04-07,,미운영,156,109,127.15551,37.44950136
꿈을키우는어린이집,민간,재개,1996-12-10,,운영,52,51,127.13321270811151,37.43881726888642
한신어린이집,가정,폐지,2004-08-25,2018-06-22,미운영,14,0,127.1520681,37.44473081
생수어린이집,가정,폐지,2004-07-01,2020-09-14,미운영,13,0,127.1450438,37.44716084
코알라어린이집,가정,폐지,2006-02-24,2014-06-27,미운영,9,0,127.1559824,37.4466835
도토리어린이집,가정,정상,2003-02-05,,미운영,16,11,127.1558225087,37.4470645372
단비어린이집,민간,폐지,1996-01-10,2018-02-01,운영,22,0,127.1471635,37.44930267
예나어린이집,민간,폐지,2004-03-02,2022-09-15,미운영,42,0,127.1332583,37.44365456
대림어린이집,민간,폐지,1998-03-18,2024-03-13,운영,39,0,127.1410329,37.44943217
리틀한신어린이집,가정,정상,1995-08-01,,미운영,17,17,127.1520681,37.44473081
한성어린이집,직장,정상,1992-01-13,,미운영,176,134,127.1058292364036,37.447873122540656
아이드리어린이집,가정,정상,2005-11-17,,미운영,20,20,127.1566653,37.45219839
꿈꾸는어린이집,가정,폐지,2003-12-09,2015-02-28,미운영,15,0,127.139926,37.44561893
홍익어린이집,민간,폐지,1998-02-13,2015-04-09,미운영,39,0,127.1369673,37.44178766
둥지어린이집,가정,폐지,2004-03-26,2015-06-05,미운영,12,0,127.1332549,37.44894288
참사랑어린이집,민간,폐지,2004-02-27,2019-07-22,운영,21,0,127.1385977,37.45048582
푸른어린이집,민간,폐지,2006-01-10,2020-09-29,미운영,25,0,127.1268739,37.43824172
정원어린이집,민간,폐지,2002-09-18,2020-06-26,운영,33,0,127.1304946,37.43813145
성남중앙어린이집,민간,휴지,1997-10-15,,운영,45,0,127.13672460278178,37.44530281430846
오렌지어린이집,민간,폐지,2005-01-07,2020-03-17,운영,32,0,127.1325853,37.43861086
한양어린이집,민간,폐지,1997-09-03,2020-11-24,운영,131,0,127.1280845,37.4355799
