bis_id,stn_nm,lon,lat
GGB205000125,하원초등학교.신구대학,127.16925,37.447
GGB205000126,상대원고개,127.1597333,37.4401
GGB205000127,상대원시장,127.1582667,37.4356167
GGB205000128,대원터널앞사거리,127.16105,37.4335
GGB205000129,상대원1동행정복지센터,127.1649167,37.433
GGB205000130,공단본부.샤니,127.1687,37.43275
GGB205000131,고려당사거리,127.1713833,37.43375
GGB205000132,공단오거리.공단주유소,127.1734833,37.4345333
GGB205000133,스타타워.동방렌탈,127.1763167,37.4345
GGB205000134,보통골동양공업사,127.1787833,37.4346667
GGB205000135,성남농협,127.12995,37.4330833
GGB205000136,종합운동장사거리,127.13565,37.4342167
GGB205000137,성남종합운동장.성남동행정복지센터,127.1381667,37.4347167
GGB205000138,성일중고.성일정보고.동광중고,127.1409167,37.43615
GGB205000139,성호시장,127.1442333,37.4379667
GGB205000140,중앙동고개.제일초교,127.1480833,37.43975
GGB205000141,중앙동사거리,127.1518833,37.4414333
GGB205000142,중앙동행정복지센터,127.1557333,37.44315
GGB205000143,장애인복지센터,127.1572,37.4438
GGB205000144,성호시장,127.1442,37.43775
GGB205000145,성일중고.성일정보고.동광중고,127.1409,37.4359167
GGB205000146,종합운동장사거리,127.1344167,37.4337833
GGB205000147,성남농협.모란연세의원,127.1306167,37.43305
GGB205000148,성남시청후면,127.1285167,37.4190833
GGB205000149,성남동성당,127.1311333,37.4294833
GGB205000150,중원구청사거리,127.1366167,37.4297667
GGB205000151,현대아파트.중원도서관,127.1405167,37.42905
GGB205000152,하대원동행정복지센터.영성중.검단초,127.1453,37.4285833
GGB205000153,아튼빌후문,127.14985,37.42975
GGB205000154,대하초등학교.중원유스센터,127.1527167,37.4305
GGB205000155,성남자이아파트,127.1572167,37.4322833
GGB205000156,대원터널사거리.우리은행,127.1589,37.4341667
GGB205000157,상대원시장.새마을금고,127.15915,37.43745
GGB205000158,현성아름빌아파트,127.1608167,37.4389833
GGB205000159,대일초교.학년쇼핑,127.1623333,37.4403833
GGB205000160,금상초등학교.e편한세상금빛그랑메종3단지후문,127.1648167,37.4421333
GGB205000161,성남중원경찰서.e편한세상금빛그랑메종5단지후문,127.1677333,37.4427667
GGB205000162,신구대학사거리,127.1675,37.4458
GGB205000163,신구대학.향군회관,127.1663333,37.4463667
GGB205000164,금광1.2동행정복지센터.중원어린이도서관,127.1626833,37.4453833
GGB205000165,단대쇼핑,127.1589667,37.4448
GGB205000166,단대쇼핑,127.1592,37.44495
GGB205000167,금광1.2동행정복지센터.중원어린이도서관,127.1634167,37.4458833
GGB205000168,신구대학.향군회관,127.166,37.4465667
GGB205000172,성남시청후문앞,127.1272833,37.4212667
GGB205000173,야탑중학교,127.1317167,37.41705
GGB205000175,매화마을주공3단지,127.14155,37.4145
GGB205000186,차고지,127.1791167,37.4438833
GGB205000190,성남SKV1타워,127.17255,37.4393
GGB205000191,그린빌리지,127.1718833,37.45265
GGB205000192,그린빌리지,127.1718167,37.4524
GGB205000195,연꽃마을4단지정문,127.1356667,37.4185167
GGB205000196,사기막골,127.1788667,37.4449
GGB205000197,산들마을아파트,127.1364833,37.4184167
GGB205000199,파리크라상.삼영전자,127.1694333,37.4349167
GGB205000200,샤니후문,127.1667667,37.4332667
GGB205000201,국제상사,127.1732167,37.4372
GGB205000202,성남동부새마을금고본점,127.1635,37.4568667
GGB205000203,샤니.삼영전자,127.16905,37.4344167
GGB205000204,샤니후문,127.1671333,37.4332667
GGB205000205,남한산성시장입구,127.1641667,37.4566333
GGB205000206,은행파출소,127.1652167,37.4558833
GGB205000207,모란역(광역.시외버스),127.129,37.43055
GGB205000210,매화마을3단지,127.1384167,37.4150667
GGB205000211,도촌1.2단지,127.14865,37.4145333
GGB205000212,도촌3단지.스위첸파티오1단지,127.1534833,37.4144667
GGB205000213,도촌초등학교.도촌종합사회복지관,127.1577667,37.4137667
GGB205000214,도촌7단지.8단지,127.1618,37.4117833
GGB205000215,동분당더퍼스트.도촌종합사회복지관,127.1587833,37.4158167
GGB205000216,도촌동행정복지센터,127.1533167,37.4172833
GGB205000217,도촌1.2단지,127.1487833,37.4146333
GGB205000218,도촌동행정복지센터,127.15205,37.4166667
GGB205000219,동분당더퍼스트.도촌종합사회복지관,127.1589667,37.4155333
GGB205000220,도촌7단지.8단지,127.1616,37.4120167
GGB205000221,도촌초등학교.도촌종합사회복지관,127.1575667,37.4139333
GGB205000222,도촌3단지.스위첸파티오1단지,127.1530667,37.4146
GGB205000226,도촌동9단지앞,127.16305,37.41195
GGB205000227,도촌동9단지앞,127.1627833,37.4118167
GGB205000228,도촌9단지후문,127.16705,37.4116
GGB205000229,도촌9단지후문,127.1668333,37.4118333
GGB205000230,도촌2단지.근로복지공단,127.1507,37.4142
GGB205000231,동강프라자앞,127.1506833,37.41435
GGB205000232,성남고등학교,127.1485833,37.4344333
GGB205000233,상대원차고지,127.1791,37.4356333
GGB205000234,상대원차고지,127.1791667,37.4355333
GGB205000235,도촌동꽃마을,127.1591833,37.4209333
GGB205000236,도촌동꽃마을,127.1588667,37.4208
GGB205000237,독점마을,127.1728833,37.4223833
GGB205000238,독점마을,127.1740667,37.4223833
GGB205000239,성남시장례문화사업소,127.1828167,37.4201333
GGB205000240,SK지식산업센터,127.1740667,37.4351667
GGB205000241,산성아파트,127.179,37.4420833
GGB205000242,서울정형외과,127.1591,37.4335667
GGB205000243,모란차량기지앞,127.1218667,37.4219333
GGB205000244,모란차량기지앞,127.1224833,37.4215833
GGB205000245,성남시청전면,127.1285,37.4181667
GGB205000247,성남시청후면,127.1290333,37.4184
GGB205000249,성남시청후문뒤,127.1262333,37.4213667
GGB205000250,성남시청후문,127.1271833,37.4216833
GGB205000252,성남동대형주차장,127.12025,37.4297667
GGB205000254,꽃마을,127.1574,37.4197
GGB205000255,꽃마을,127.1574833,37.4197333
GGB205000258,동분당더퍼스트정문,127.1564167,37.4171333
GGB205000259,동분당더퍼스트정문,127.1569667,37.41705
GGB205000260,도촌동화훼단지,127.15285,37.4195833
GGB205000264,하대원시장,127.1427667,37.4279
GGB205000266,성남시장례문화사업소,127.1829,37.4206
GGB205000267,성남시장례문화사업소.장례식장입구,127.18055,37.4238333
GGB205000268,도촌단지입구,127.1481833,37.4155
GGB205000269,선텍시티2차,127.1710833,37.43515
GGB205000271,롯데캐슬아파트,127.1594333,37.4422
GGB205000272,남한산성입구역.법원검찰청(마을),127.16045,37.4523
GGB205000273,센트럴타운3단지,127.13105,37.4186667
GGB205000274,연꽃마을4단지,127.1338167,37.4184
GGB205000280,모란역(공항버스),127.1289167,37.4313167
GGB205000281,신흥역.종합시장(마을),127.146,37.4401333
GGB205000282,단대오거리(마을),127.15775,37.4461667
GGB205000284,신지교회.하늘채아파트,127.1464667,37.4369167
GGB205000285,성일고교앞,127.14695,37.4358167
GGB205000286,성남고등학교,127.1485167,37.4342667
GGB205000287,현대아파트,127.1504167,37.4327667
GGB205000288,대하초교,127.1512167,37.4308333
GGB205000289,황송마을아파트,127.1687833,37.4455167
GGB205000290,대원중.금광중,127.1709667,37.44625
GGB205000291,황송게이트볼장,127.1725167,37.4477167
GGB205000292,영원무역,127.1586,37.4442667
GGB205000293,성심교회,127.1642833,37.4341333
GGB205000294,한국유통,127.1643,37.4350333
GGB205000295,상대원1동복지회관,127.1647333,37.4365167
GGB205000296,충남상사,127.16585,37.4365167
GGB205000297,중원초등학교정문,127.1660333,37.4373
GGB205000298,중원초등학교후문,127.166,37.43845
GGB205000299,상대원3동지구대,127.1656667,37.4390167
GGB205000300,상대원3동행정복지센터,127.1652833,37.4396667
GGB205000301,새마을금고,127.1645167,37.4409167
GGB205000302,단대오거리역(마을),127.1574833,37.4445167
GGB205000303,매일유통,127.1644667,37.4408167
GGB205000304,상대원3동행정복지센터,127.1652,37.4396167
GGB205000305,상대원3동지구대,127.16565,37.4388833
GGB205000306,중원초등학교후문,127.1659333,37.4384
GGB205000307,중원초등학교정문,127.16595,37.4374
GGB205000308,조립식주차장,127.1659333,37.4364333
GGB205000309,공영주차장앞,127.1659167,37.4357667
GGB205000310,카센터,127.1659167,37.43505
GGB205000311,다솜유치원앞,127.1659,37.4340167
GGB205000312,대원지구대옆,127.1658833,37.43295
GGB205000313,단남아파트,127.1596333,37.4422667
GGB205000314,은행2동행정복지센터,127.1666,37.4566833
GGB205000315,구현진약국,127.1673,37.4563
GGB205000316,은행동오거리,127.16815,37.4558333
GGB205000317,두산아파트앞,127.1644833,37.4544333
GGB205000318,공영주차장,127.1700333,37.4562167
GGB205000320,주공아파트후문사거리,127.1708333,37.4571
GGB205000321,주공아파트118동.은행중학교후문,127.1714,37.4578667
GGB205000322,로얄슈퍼,127.17065,37.45855
GGB205000323,주공아파트110동,127.1701333,37.4592667
GGB205000324,주공아파트관리사무소,127.1695667,37.4598
GGB205000325,주공아파트121동,127.1706167,37.46065
GGB205000326,주공아파트123동,127.1712667,37.4611667
GGB205000327,하나빌라,127.17115,37.4619833
GGB205000328,산성공판장,127.1706,37.46245
GGB205000329,남한산성공원입구,127.17,37.4629667
GGB205000330,은이로사거리,127.1675333,37.4557333
GGB205000331,주공아파트계단,127.1699,37.4576667
GGB205000332,창대교회,127.14835,37.4348
GGB205000333,현대힐스테이트단지,127.1495667,37.4355333
GGB205000344,배수지,127.1525667,37.4363333
GGB205000345,현대힐스테이트단지,127.1496167,37.4357167
GGB205000346,창대교회,127.14825,37.4349833
GGB205000352,도촌4단지,127.1556167,37.4144833
GGB205000359,연꽃마을4단지,127.1340167,37.4184167
GGB205000360,여수초등학교,127.13275,37.4188167
GGB205000361,여수초등학교,127.13275,37.4186833
GGB205000362,여수동입구,127.13385,37.4171
GGB205000363,유할인마트,127.1663167,37.4546667
GGB205000364,어린이공원,127.1687667,37.4572167
GGB205000365,한국유통,127.1675167,37.45625
GGB205000366,남한산성시장,127.16525,37.4575333
GGB205000367,공단본부입구.반포산업사거리,127.1740833,37.4314
GGB205000368,모란역5번출구,127.1289667,37.4309
GGB205000369,모란역(공항.시외버스),127.1294833,37.4313667
GGB205000370,은행2동행정복지센터,127.1662667,37.457
GGB205000371,상대원1동행정복지센터,127.1644833,37.43305
GGB205000372,모란시장,127.1257333,37.4297833
GGB205000373,모란시장,127.1258833,37.4295333
GGB206000001,백현교차로,127.1021,37.3826333
GGB206000002,너더리육교,127.0996,37.3881
GGB206000003,한림아파트,127.0961333,37.3882167
GGB206000004,판교원마을1.2단지.판교도서관,127.0879333,37.3898167
GGB206000005,뫼루니육교,127.0828833,37.3910167
GGB206000006,운중동행정복지센터,127.0776667,37.3915
GGB206000007,운중중학교,127.07305,37.3916
GGB206000008,국군수도병원,127.1483667,37.3925
GGB206000009,운중동푸르지오하임,127.0611,37.3919333
GGB206000010,운중동먹거리촌,127.0582333,37.3914
GGB206000011,한국학중앙연구원,127.0563,37.3916
GGB206000012,운중동푸르지오하임,127.0609833,37.392
GGB206000013,더블트리바이힐튼호텔.한국잡월드,127.1063333,37.3798833
GGB206000014,운중고등학교,127.0730167,37.3918167
GGB206000015,운중동행정복지센터,127.07675,37.39185
GGB206000016,판교원마을1.2단지.판교도서관,127.0890667,37.3899
GGB206000017,한림아파트,127.0960833,37.3885
GGB206000018,너더리육교,127.0996,37.3883833
GGB206000019,백현교차로,127.1025833,37.3823333
GGB206000020,정자사거리,127.11105,37.3767833
GGB206000025,중앙공원.양지마을청구아파트,127.1211167,37.3755833
GGB206000026,서현역.AK플라자,127.1242333,37.3842667
GGB206000027,돌마고교,127.1285833,37.39335
GGB206000028,송림고등학교.이매촌청구아파트.동신아파트,127.1284667,37.3919833
GGB206000029,임광아파트정문.효자촌입구.분당중앙교회,127.1388,37.37725
GGB206000030,임광아파트후문,127.1390167,37.3756833
GGB206000031,분당등기소,127.1368,37.3741167
GGB206000032,그린타운정문,127.13495,37.3727333
GGB206000033,분당동행정복지센터,127.1307333,37.3702167
GGB206000034,푸른마을신성아파트.수내도서관,127.1284667,37.3683667
GGB206000035,동국대한방병원.수내고교,127.1269333,37.36665
GGB206000036,한솔마을청구아파트,127.1236167,37.3640667
GGB206000037,정든마을.우성아파트,127.1233167,37.3624
GGB206000038,분당중앙고등학교,127.1230667,37.35985
GGB206000039,이마트,127.12055,37.3591
GGB206000040,오리역,127.1091833,37.3401167
GGB206000041,구미초교,127.1177833,37.33825
GGB206000042,불곡초등학교,127.1179333,37.3403
GGB206000043,이마트앞,127.1188833,37.3583
GGB206000044,동아2차아파트.우성6차아파트,127.1229333,37.36135
GGB206000045,정든마을.우성아파트,127.1228,37.3625333
GGB206000046,한솔마을청구아파트,127.1233667,37.3643
GGB206000047,수내동파출소.동국대한방병원,127.1266,37.3667667
GGB206000048,동국대한방병원.신성아파트.수내도서관,127.12815,37.3684667
GGB206000049,분당동행정복지센터,127.1295,37.3699667
GGB206000050,샛별마을동성아파트,127.132,37.3711333
GGB206000051,분당등기소,127.1367,37.3743833
GGB206000052,임광아파트정문.효자촌입구.분당중앙교회,127.1375833,37.3778667
GGB206000053,송림고교.이매촌성지아파트.청구아파트,127.1280167,37.3930333
GGB206000054,이매역,127.1280833,37.39675
GGB206000055,성남아트센터.태원고교,127.1281333,37.40165
GGB206000056,탑마을주공8단지.중앙도서관,127.13365,37.40805
GGB206000057,야탑중학교,127.1305667,37.4168
GGB206000059,현대중공업R&D센터,127.1060333,37.3765167
GGB206000060,영남아파트,127.1478667,37.4054167
GGB206000061,목련마을한신.맹산생태학습원,127.1426667,37.40635
GGB206000062,영덕여고,127.13745,37.40765
GGB206000063,평생학습원.중앙도서관,127.1343167,37.4073333
GGB206000064,야탑동경남아너스빌,127.1310667,37.40595
GGB206000065,야탑동경남아너스빌,127.1304833,37.40595
GGB206000066,평생학습원.중앙도서관,127.1331833,37.4073
GGB206000067,영덕여고,127.1383333,37.4078667
GGB206000068,목련마을주공1단지,127.14095,37.4074167
GGB206000069,목련마을한신아파트,127.1426167,37.4067
GGB206000070,상탑초등학교,127.1451,37.4056333
GGB206000071,영남아파트,127.1473,37.4056167
GGB206000072,상탑파출소,127.1486667,37.4055
GGB206000073,목련마을SK아파트(마을),127.1547167,37.4055167
GGB206000075,하탑초교.탑마을3차아파트,127.1255167,37.4076333
GGB206000076,삼환아파트,127.12555,37.4044667
GGB206000077,이매촌삼성아파트,127.12555,37.4002667
GGB206000078,상공회의소,127.1255333,37.39815
GGB206000079,이매촌안말초교.성지아파트,127.1254333,37.3937333
GGB206000080,서현역.분당우체국,127.1228,37.3860167
GGB206000081,분당구청후문,127.1189667,37.3833167
GGB206000082,분당구청입구.수내교,127.11735,37.3813167
GGB206000083,중앙공원.양지마을금호아파트,127.1196333,37.3791833
GGB206000084,KT.주택전시관,127.11255,37.3597833
GGB206000085,상록마을,127.10855,37.3578667
GGB206000086,청솔주공6단지,127.1091,37.3543
GGB206000087,미금역.청솔마을.2001아울렛,127.1091833,37.3510667
GGB206000088,까치마을.건영빌라.2001아울렛,127.1091333,37.3475167
GGB206000089,금성백조아파트.구미도서관,127.1103,37.34595
GGB206000090,선경아파트,127.113,37.3460333
GGB206000091,성남물빛정원남측.노블빌리지,127.1115667,37.3392833
GGB206000092,하얀마을,127.11395,37.3460333
GGB206000093,한솔빌딩.구미도서관,127.1102833,37.3457167
GGB206000094,까치마을건영빌라.구미도서관,127.1086667,37.3475
GGB206000095,미금역.청솔마을.2001아울렛,127.1086,37.3507167
GGB206000096,분당경영고.한라아파트,127.1084167,37.35575
GGB206000097,상록마을(임광.보성).미켈란쉐르빌,127.1079333,37.3589167
GGB206000098,KT.주택전시관,127.1124167,37.36005
GGB206000099,중앙공원.양지마을금호아파트,127.1196333,37.3785333
GGB206000100,분당구청입구.수내교,127.1169833,37.3811667
GGB206000101,분당구청후문,127.1181667,37.3830833
GGB206000102,서현역.분당우체국,127.1224167,37.3860833
GGB206000103,진흥아파트,127.1252333,37.3953
GGB206000104,상공회의소,127.1252833,37.3996
GGB206000105,이매중학교,127.1252667,37.40345
GGB206000106,하탑초교.탑마을진덕아파트,127.1253167,37.4059
GGB206000108,야탑역.종합버스터미널(전면),127.1289667,37.4121
GGB206000109,야탑3동행정복지센터,127.1380667,37.41095
GGB206000110,분당아람고.중탑초교,127.1385833,37.4135667
GGB206000111,더샵판교퍼스트파크,127.0963,37.3822
GGB206000112,장미마을8단지.매화마을주공1단지,127.1340333,37.4153667
GGB206000113,매화마을사거리.매화마을2단지,127.1340333,37.4140167
GGB206000114,탑어린이공원,127.1340167,37.4111667
GGB206000115,탑어린이공원,127.13375,37.4117333
GGB206000116,매화마을사거리.장미마을8단지,127.13375,37.41395
GGB206000117,장미마을8단지.현대아파트,127.1337167,37.4161667
GGB206000118,분당아람고.중탑초교,127.1389167,37.4135167
GGB206000119,야탑3동행정복지센터,127.1384167,37.4113833
GGB206000121,야탑고교.예비군훈련장,127.1548833,37.4053167
GGB206000122,테크노파크.아파트동,127.1514333,37.40475
GGB206000123,새마을회관.대원빌라,127.14785,37.40635
GGB206000124,상탑초등학교.성남시한마음복지관,127.1452,37.40715
GGB206000125,농수산물센터사거리.LG트윈하우스,127.1096667,37.3357667
GGB206000126,판교세븐벤처밸리,127.10045,37.4015167
GGB206000127,판교환경생태학습원,127.1040833,37.39975
GGB206000128,삼환아파트,127.1352333,37.37335
GGB206000129,등기소,127.1382167,37.3737167
GGB206000130,서현유스센터.양영디지털고등학교,127.1404667,37.3723667
GGB206000132,청솔마을.화인아파트,127.1072667,37.3535833
GGB206000133,분당경찰서,127.10585,37.3629
GGB206000134,네이버.미켈란쉐르빌,127.1058667,37.3587167
GGB206000135,늘푸른중학교,127.1058833,37.3572
GGB206000137,순환도시친환경세상순환자원홍보관,127.0461833,37.3774167
GGB206000138,수내중학교,127.12735,37.3706667
GGB206000139,차그룹컨소시엄,127.1115,37.40335
GGB206000140,아데나펠리스,127.1078667,37.3622
GGB206000141,장미마을,127.1305333,37.41395
GGB206000142,장미마을.현대아파트,127.1323667,37.4137167
GGB206000143,매화마을2단지,127.1366833,37.4134667
GGB206000144,분당아람고등학교,127.13835,37.41325
GGB206000145,매화마을2단지,127.1365167,37.4132167
GGB206000146,매화마을사거리.주택단지,127.1350167,37.4132667
GGB206000147,장미마을.현대아파트,127.1321333,37.4135167
GGB206000148,장미마을,127.1300333,37.4137
GGB206000149,하오개로육교,127.0385833,37.3935167
GGB206000150,더샵판교퍼스트파크정문,127.09445,37.3824833
GGB206000151,장안타운입구.한신빌라,127.1437167,37.3744333
GGB206000152,성남세관.시니어산업혁신센터,127.1424,37.40815
GGB206000153,주공아파트,127.14035,37.4089
GGB206000154,목련마을1단지.하탑중학교.중탑동사거리,127.1383833,37.4093667
GGB206000155,탑마을주공8단지,127.1354167,37.4095
GGB206000156,돌마초교.야탑역.야탑1동행정복지센터,127.13025,37.4097167
GGB206000157,야탑역.종합버스터미널(전면),127.1285,37.4114167
GGB206000158,야탑역.종합버스터미널(후면),127.1289667,37.4117
GGB206000159,돌마초교.야탑역.야탑1동행정복지센터,127.13005,37.4099667
GGB206000160,탑마을주공8단지,127.1348333,37.4096667
GGB206000161,동신빌라.하탑중학교,127.13835,37.4096167
GGB206000162,건영빌라,127.14,37.4092833
GGB206000163,성남세관.시니어산업혁신센터,127.1424,37.4084167
GGB206000164,상탑초등학교.성남시한마음복지관,127.1449,37.4074667
GGB206000165,대원빌라,127.1477833,37.4066
GGB206000166,테크노파크.아파트동,127.1514167,37.4049833
GGB206000167,선경아파트,127.1557,37.4055
GGB206000170,낙생농협,127.1097667,37.33825
GGB206000171,신한아파트,127.1143667,37.3382167
GGB206000172,무지개마을.건영아파트,127.1159167,37.3393333
GGB206000173,하얀마을.그랜드빌.벽산빌라,127.1159167,37.34275
GGB206000174,오리초등학교,127.1159333,37.3449167
GGB206000175,미금초등학교,127.1159167,37.34775
GGB206000176,신원아파트,127.1159167,37.3488667
GGB206000177,청솔마을.주공9단지.동아아파트,127.1157333,37.3518833
GGB206000178,더샵분당파크리버.헬스케어혁신파크,127.1184833,37.3551333
GGB206000179,분당도서관.계원예고.계원예술중학교,127.1163,37.35965
GGB206000180,한솔프라자,127.1146667,37.3626667
GGB206000181,정자2동행정복지센터,127.1146167,37.3654333
GGB206000182,주공7단지앞.치매안심센터,127.1145667,37.3692667
GGB206000183,파크타운.양지마을,127.1193667,37.37385
GGB206000184,중앙공원.샛별마을우방아파트,127.1261833,37.3726333
GGB206000185,중앙공원.샛별마을라이프아파트,127.1293667,37.3749
GGB206000186,동아우성아파트.효자촌.시범단지,127.133,37.3773833
GGB206000187,건영빌라.분당요한성당.장안중학교,127.1478,37.37105
GGB206000188,율동공원,127.14645,37.37275
GGB206000189,정자역,127.1078833,37.36585
GGB206000190,청솔마을.계룡아파트,127.1074167,37.3533167
GGB206000192,장안중학교,127.1462333,37.3719333
GGB206000193,분당요한성당,127.148,37.36945
GGB206000194,장안중학교,127.1458833,37.3715833
GGB206000195,태현공원,127.1431833,37.3697667
GGB206000196,건영아파트후문,127.1415333,37.36855
GGB206000197,두산위브제니스,127.1083167,37.3695333
GGB206000198,정자역,127.1083333,37.3659667
GGB206000199,아데나펠리스,127.10835,37.3611167
GGB206000200,성남역,127.1216333,37.3946
GGB206000201,로얄냉장,127.1015167,37.3541333
GGB206000202,보바스병원,127.1015333,37.3571167
GGB206000203,쇳골마을.궁내동톨게이트,127.1014333,37.3635
GGB206000204,궁내동.궁안마을,127.1015167,37.3701167
GGB206000205,성남외고입구,127.1017667,37.37805
GGB206000206,우성아파트,127.1325833,37.3787
GGB206000207,낙생고등학교,127.1020333,37.3876
GGB206000208,성남외고입구,127.1021333,37.3775667
GGB206000209,궁내동.궁안마을,127.1019333,37.3708167
GGB206000210,쇳골마을.궁내동톨게이트,127.1017667,37.3635333
GGB206000211,보바스병원,127.1019,37.3579
GGB206000212,로얄냉장,127.1018833,37.3538333
GGB206000213,무지개도서관.구미파출소.건영아파트,127.1202667,37.3396333
GGB206000214,구미공원.불곡초등학교,127.1183,37.3405
GGB206000215,오리역,127.1087333,37.3402667
GGB206000216,하얀마을,127.1086833,37.3441167
GGB206000217,분당중앙공원,127.1235167,37.3735667
GGB206000218,분당중앙공원,127.1237833,37.3738333
GGB206000219,하얀마을.구미도서관,127.1091667,37.3447167
GGB206000220,머내기업은행,127.1025,37.3410667
GGB206000221,동원동,127.1014833,37.3455167
GGB206000222,미금역.2001아울렛,127.1068167,37.3501833
GGB206000223,정자3동행정복지센터,127.11885,37.36015
GGB206000224,한솔초등학교,127.1197667,37.368
GGB206000225,탑마을주공8단지.중앙도서관,127.1340167,37.40885
GGB206000226,성남아트센터.태원고교,127.1287167,37.4014667
GGB206000227,이매역.진흥아파트.동신아파트,127.1287667,37.3976
GGB206000228,미금역.2001아울렛,127.1068333,37.3499333
GGB206000229,동원동,127.10195,37.3459333
GGB206000230,머내기업은행,127.1028667,37.3419833
GGB206000231,구미동차고지,127.1054667,37.3398667
GGB206000233,판교역서편,127.10985,37.3953833
GGB206000234,성남물빛정원남측.노블빌리지,127.1118667,37.3394333
GGB206000236,수내역.정자아이파크,127.1109,37.3764333
GGB206000237,서현중학교,127.1341167,37.3809333
GGB206000238,양현보도육교,127.1287667,37.3843333
GGB206000239,이매촌한신.서현역.AK프라자,127.1242333,37.3883167
GGB206000240,이매촌금강아파트.코오롱아파트.동부아파트,127.1234167,37.3913333
GGB206000241,농수산물센터,127.1087333,37.3371333
GGB206000242,정든마을.우성아파트,127.11885,37.3625
GGB206000243,한솔마을.LG아파트,127.11875,37.3654833
GGB206000244,푸른마을,127.1230167,37.37035
GGB206000245,푸른마을,127.1231333,37.3699333
GGB206000246,한솔마을.LG아파트,127.11925,37.3654667
GGB206000247,정든마을.우성아파트,127.1192333,37.3628
GGB206000248,정자3동행정복지센터,127.1192333,37.3603333
GGB206000249,이마트,127.11925,37.3580167
GGB206000250,서현역(공항버스),127.124,37.3841167
GGB206000251,농수산물센터,127.1092,37.33705
GGB206000252,야탑2동행정복지센터.차병원,127.1267667,37.4097167
GGB206000253,느티마을.경남빌라,127.1116,37.3746667
GGB206000255,성남물빛정원서측.한국토지주택공사,127.1114,37.34115
GGB206000256,정자유스센터.분당클리닉,127.1078333,37.3706667
GGB206000257,로얄팰리스아파트,127.11065,37.37455
GGB206000258,야탑2동행정복지센터.차병원,127.1267167,37.4099667
GGB206000259,주공5단지,127.1178,37.3467167
GGB206000260,불곡고등학교,127.1198833,37.34755
GGB206000261,서울대병원,127.12375,37.3513667
GGB206000262,불곡고등학교,127.1202167,37.3480333
GGB206000263,주공5단지,127.1179167,37.3463833
GGB206000264,매화마을주공3단지,127.1408333,37.4144333
GGB206000265,하탑중학교,127.1381833,37.41025
GGB206000266,성남물빛정원서측.한국토지주택공사,127.11165,37.3412667
GGB206000267,미금역,127.1106167,37.3498833
GGB206000268,하탑중학교,127.1379167,37.4100333
GGB206000271,탑마을대우아파트.선경아파트,127.1235833,37.4077833
GGB206000272,미금역.농협.2001아울렛,127.1105,37.3501833
GGB206000273,목련마을SK아파트.성남시차량등록사업소,127.1553833,37.4058667
GGB206000274,탑마을대우아파트.선경아파트,127.1232833,37.4078667
GGB206000277,삼환아파트,127.1268167,37.4052833
GGB206000278,롯데백화점.수내역,127.1154833,37.3774667
GGB206000279,양지마을,127.1150333,37.3732333
GGB206000280,내정중학교.한솔4.5단지,127.1186167,37.3703
GGB206000281,수내동소방서.쌍용아파트,127.1231,37.36675
GGB206000282,한성빌라,127.1351333,37.3713333
GGB206000283,대진고등학교,127.1375833,37.37005
GGB206000284,장안타운.건영아파트,127.1397,37.3715167
GGB206000285,양영디지털고등학교,127.1413167,37.3727333
GGB206000286,공원마을,127.1449667,37.3740667
GGB206000287,율동공원,127.1468667,37.3728333
GGB206000288,장안타운입구.한신빌라,127.14385,37.37405
GGB206000289,장안한신라이프빌라,127.1420167,37.3734333
GGB206000290,장안건영아파트.양영디지털고,127.1399167,37.37145
GGB206000291,대진고등학교,127.1376833,37.3698333
GGB206000292,한성빌라,127.1350667,37.37105
GGB206000293,수내동소방서.쌍용아파트,127.1223333,37.3670167
GGB206000294,내정중학교.한솔4.5단지,127.1186833,37.3699
GGB206000295,양지마을,127.11485,37.37295
GGB206000296,수내역.롯데백화점,127.11515,37.3777667
GGB206000297,분당구청.중앙공원후문,127.1206167,37.3816833
GGB206000298,삼환진덕아파트,127.12735,37.4055333
GGB206000299,서현역.AK플라자,127.1245333,37.3839833
GGB206000300,분당구청.중앙공원후문,127.1207667,37.3813167
GGB206000301,중앙공원.양지마을청구아파트,127.1212333,37.37615
GGB206000303,정자중학교,127.1097167,37.3663333
GGB206000304,신기초등학교,127.1096833,37.3681333
GGB206000305,성남역.이매고교.아름마을.효성선경아파트,127.1234333,37.3954667
GGB206000306,매송중학교.풍림아파트,127.1234167,37.3976333
GGB206000307,매송초교.아름마을,127.1234833,37.4018167
GGB206000308,아름마을,127.1234167,37.40455
GGB206000309,아름마을건영아파트,127.1212667,37.4053333
GGB206000310,탑마을대우아파트,127.1223667,37.4055833
GGB206000311,아름마을,127.1237,37.4045667
GGB206000312,매송초교.아름마을,127.12375,37.4019333
GGB206000313,매송중학교.풍림아파트,127.1236667,37.3976167
GGB206000314,성남역.이매고교.아름마을.효성선경아파트,127.1236333,37.39535
GGB206000315,이매촌금강아파트.코오롱아파트.동부아파트,127.1235333,37.3911167
GGB206000316,이매촌한신.서현역.AK프라자,127.1246333,37.3884833
GGB206000317,양현보도육교,127.1296167,37.3842667
GGB206000318,서현중학교,127.1342833,37.38125
GGB206000319,효자촌,127.1334667,37.3773667
GGB206000320,중앙공원.샛별마을.라이프아파트,127.1298667,37.3747333
GGB206000321,샛별마을.우방아파트,127.1274667,37.373
GGB206000322,파크타운.롯데아파트,127.11975,37.3737333
